?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
1279,2024-05-01,직영점,A0020,부산모라점(직),6,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매
1280,2024-05-01,직영점,A0020,부산모라점(직),6,정상,일반판매,ALD3KT002,3-SSARHN-퍼프7부,YE,옐로우,F,판매
1281,2024-05-01,직영점,A0020,부산모라점(직),7,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매
1282,2024-05-01,직영점,A0020,부산모라점(직),8,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,GE,그린,F,판매
1283,2024-05-01,직영점,A0020,부산모라점(직),8,정상,일반판매,ALB3PT001,C-SCCXC0-코튼세미부츠컷,IV,아이보리,S,판매
1284,2024-05-01,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매
1285,2024-05-01,직영점,A0020,부산모라점(직),9,정상,일반판매,AJB3WS006,C-올리브자수NB,WH,화이트,F,판매
1286,2024-05-01,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD7KT003,J-OCARHN-아트KT,PK,핑크,F,판매
1287,2024-05-01,직영점,A0020,부산모라점(직),9,정상,일반판매,AKF3TS011,S-통조림T,WH,화이트,F,판매
1288,2024-05-01,직영점,A0020,부산모라점(직),10,정상,일반판매,AKE3OP015,C-웨스트셔츠롱원피스,KH,카키,F,판매
1289,2024-05-01,직영점,A0020,부산모라점(직),11,정상,일반판매,BLA7BG004,J-세로지퍼백팩(24),BK,블랙,F,판매
1290,2024-05-01,직영점,A0020,부산모라점(직),12,정상,일반판매,AID3TS055,Z-실켓박스,YE,옐로우,F,판매
1291,2024-05-01,직영점,A0020,부산모라점(직),13,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,PK,핑크,F,판매
1292,2024-05-01,직영점,A0020,부산모라점(직),14,정상,일반판매,BLD4MF001,망진주워머,BK,블랙,F,판매
1293,2024-05-01,직영점,A0020,부산모라점(직),15,정상,일반판매,ALE3BL004,3-FCPSHN-오디나염BL,GE,그린,F,판매
1294,2024-05-01,직영점,A0020,부산모라점(직),15,정상,일반판매,BLD7GT003,3-태슬동전지갑,RE,레드,F,판매
1295,2024-05-01,직영점,A0020,부산모라점(직),16,정상,일반판매,ALC3JP010,3-SCPHAN-진주지퍼JP,BK,블랙,F,판매
1296,2024-05-01,직영점,A0020,부산모라점(직),17,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,PK,핑크,F,반품
1297,2024-05-01,직영점,A0020,부산모라점(직),18,정상,일반판매,ALE7JK002,3-OCCCHN-포지데님자켓,LL,연청,F,판매
1298,2024-05-01,직영점,A0020,부산모라점(직),18,정상,일반판매,ALB3PT001,C-SCCXC0-코튼세미부츠컷,BK,블랙,M,판매
1299,2024-05-01,직영점,A0020,부산모라점(직),18,정상,일반판매,ALD3TS016,3-OCCVHN-블로썸T,WH,화이트,F,판매
1300,2024-05-02,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD7PT002,3-SCLXB9-린넨배기PT,BL,블루,F,판매
1301,2024-05-02,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,BK,블랙,F,판매
1302,2024-05-02,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,BK,블랙,F,판매
1303,2024-05-02,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매
1304,2024-05-02,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매
1305,2024-05-02,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD7TS002,J-OCCDHN-1958후드,WH,화이트,F,판매
1306,2024-05-02,직영점,A0020,부산모라점(직),3,정상,일반판매,BLC7BG002,J-미니래빗크로스백,BK,블랙,F,판매
1307,2024-05-02,직영점,A0020,부산모라점(직),3,정상,일반판매,BLC7BG006,J-비즈래빗백팩,BK,블랙,F,판매
1308,2024-05-02,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE3OP007,3-OCPCZL-니트카라지퍼원피스,NA,네이비,F,판매
1309,2024-05-02,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3OP006,3-SSPVXL-셔링브이OPS,BE,베이지,F,판매
1310,2024-05-02,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3TS013,3-OCCRHN-앞라인T,BK,블랙,F,판매
1311,2024-05-02,직영점,A0020,부산모라점(직),4,정상,일반판매,BLC7BG003,J-체크크로스백,BK,블랙,F,판매
1312,2024-05-02,직영점,A0020,부산모라점(직),4,정상,일반판매,BLC4CP006,줄지배색끈벙거지,BK,블랙,F,판매
1313,2024-05-02,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BR,브라운,F,판매
1314,2024-05-02,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD7BL001,J-SCCRHN-앞셔링BL,SO,소라,F,판매
1315,2024-05-02,직영점,A0020,부산모라점(직),6,정상,일반판매,ALD7BL001,J-SCCRHN-앞셔링BL,SO,소라,F,판매
1316,2024-05-02,직영점,A0020,부산모라점(직),6,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매
1317,2024-05-02,직영점,A0020,부산모라점(직),7,정상,일반판매,KHH7AC001,K썸머패턴니트,GE,그린,F,판매
1318,2024-05-02,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD3JK002,3-SSPCAN-르엘JK,BK,블랙,F,판매
1319,2024-05-02,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD7KT002,J-TCARHN-셜리단가라KT,OR,오렌지,F,판매
1320,2024-05-02,직영점,A0020,부산모라점(직),8,정상,일반판매,BKD4SC001,레이스진주덧신,BK,블랙,F,판매
1321,2024-05-02,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매
1322,2024-05-02,직영점,A0020,부산모라점(직),9,정상,일반판매,ALE3TS011,3-OCCRHN-우노T,WH,화이트,F,판매
1323,2024-05-02,직영점,A0020,부산모라점(직),9,정상,일반판매,ALE3JK010,3-OCCCHN-투포켓삥줄JK,BE,베이지,F,판매
1324,2024-05-02,직영점,A0020,부산모라점(직),9,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매
1325,2024-05-02,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD3CA002,3-SCAVHN-스카시가디건,WH,화이트,F,판매
1326,2024-05-02,직영점,A0020,부산모라점(직),10,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,L,판매
1327,2024-05-03,직영점,A0020,부산모라점(직),1,정상,일반판매,AKI3PT014,C-데일리코튼부츠컷,BK,블랙,XL,판매
1328,2024-05-03,직영점,A0020,부산모라점(직),1,정상,일반판매,AKE3PT040,C-쿨코튼부츠컷,IV,아이보리,L,판매
1329,2024-05-03,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
1330,2024-05-03,직영점,A0020,부산모라점(직),3,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,MT,민트,F,판매
1331,2024-05-03,직영점,A0020,부산모라점(직),4,정상,일반판매,ALC7KT001,3-SCARHN-피오나니트,PK,핑크,F,판매
1332,2024-05-03,직영점,A0020,부산모라점(직),5,정상,일반판매,AKH3BN001,S-에프나시,BK,블랙,F,판매
1333,2024-05-03,직영점,A0020,부산모라점(직),6,정상,일반판매,BLD4CP006,오색뜨개비니,BK,블랙,F,판매
1334,2024-05-03,직영점,A0020,부산모라점(직),6,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,S,판매
1335,2024-05-03,직영점,A0020,부산모라점(직),7,정상,일반판매,KHH7AC001,K썸머패턴니트,GE,그린,F,반품
1336,2024-05-03,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD7TS007,3-OCCRHN-선셋T,PK,핑크,F,판매
1337,2024-05-03,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,NA,네이비,F,판매
1338,2024-05-03,직영점,A0020,부산모라점(직),10,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,GE,그린,F,판매
1339,2024-05-03,직영점,A0020,부산모라점(직),11,정상,일반판매,BHE3CP003,프릴벙거지,MT,민트,F,판매
1340,2024-05-03,직영점,A0020,부산모라점(직),12,정상,일반판매,AJB3WS006,C-올리브자수NB,GE,그린,F,판매
1341,2024-05-03,직영점,A0020,부산모라점(직),13,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BR,브라운,F,판매
1342,2024-05-03,직영점,A0020,부산모라점(직),14,정상,일반판매,AKF3ST004,C-페이퍼와이드통SET,BK,블랙,F,판매
1343,2024-05-03,직영점,A0020,부산모라점(직),14,정상,일반판매,BHE3SB002,러프펀칭,WH,화이트,50,판매
1344,2024-05-03,직영점,A0020,부산모라점(직),15,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매
1345,2024-05-03,직영점,A0020,부산모라점(직),16,정상,일반판매,BGD3MF006,지지미,OR,오렌지,F,판매
1346,2024-05-03,직영점,A0020,부산모라점(직),17,정상,일반판매,BLD7GT002,3-보테카드지갑,YE,옐로우,F,판매
1347,2024-05-03,직영점,A0020,부산모라점(직),18,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,M,판매
1348,2024-05-04,직영점,A0020,부산모라점(직),1,정상,일반판매,BKH4CP001,투톤밀짚버킷햇,YG,연두색,F,판매
1349,2024-05-04,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE7JK002,3-OCCCHN-포지데님자켓,LL,연청,F,판매
1350,2024-05-04,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3OP003,3-TCCSXL-라인벨트OPS,SO,소라,F,판매
1351,2024-05-04,직영점,A0020,부산모라점(직),2,정상,일반판매,ALB3DP006,C-SCDXC9-히든워싱부츠컷,ML,중청,M,판매
1352,2024-05-04,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD7CA001,J-OCARHN-숄가디건,WH,화이트,F,판매
1353,2024-05-04,직영점,A0020,부산모라점(직),2,정상,일반판매,BLD7BG003,J-헨리숄더백,BK,블랙,F,판매
1354,2024-05-04,직영점,A0020,부산모라점(직),3,정상,일반판매,BLA7BG004,J-세로지퍼백팩(24),BK,블랙,F,판매
1355,2024-05-04,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
1356,2024-05-04,직영점,A0020,부산모라점(직),3,정상,일반판매,AKD3PT019,S-뒷포켓포인팬츠,IV,아이보리,L,판매
1357,2024-05-04,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BK,블랙,F,판매
1358,2024-05-05,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3VT003,3-OCPVHN-맘보조끼,BK,블랙,F,판매
1359,2024-05-05,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,BK,블랙,F,판매
1360,2024-05-05,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3TS005,C-OCCRHN-레아T,IV,아이보리,F,판매
1361,2024-05-05,직영점,A0020,부산모라점(직),1,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매
1362,2024-05-06,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매
1363,2024-05-06,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매
1364,2024-05-06,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
1365,2024-05-06,직영점,A0020,부산모라점(직),4,정상,일반판매,ALC7BL007,J-SCCNHN-프린스BL,WH,화이트,F,판매
1366,2024-05-06,직영점,A0020,부산모라점(직),5,정상,일반판매,AKG3JK002,S-미스JK,NA,네이비,F,판매
1367,2024-05-06,직영점,A0020,부산모라점(직),5,정상,일반판매,ALC3JP010,3-SCPHAN-진주지퍼JP,GE,그린,F,판매
1368,2024-05-06,직영점,A0020,부산모라점(직),6,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,PK,핑크,F,판매
1369,2024-05-06,직영점,A0020,부산모라점(직),7,정상,일반판매,AKD7KT003,리본토끼하프니트,BE,베이지,F,판매
1370,2024-05-06,직영점,A0020,부산모라점(직),7,정상,일반판매,AID7PT006,도트면PT,SO,소라,F,판매
1371,2024-05-06,직영점,A0020,부산모라점(직),8,정상,일반판매,AIG7TS004,트레져야자T,MT,민트,F,판매
1372,2024-05-06,직영점,A0020,부산모라점(직),8,정상,일반판매,AID3TS069,S-모서리꽃,SO,소라,F,판매
1373,2024-05-06,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,S,판매
1374,2024-05-06,직영점,A0020,부산모라점(직),10,정상,일반판매,ALB3TS010,C-TCCRHN-멜로디단가라티,NA,네이비,F,판매
1375,2024-05-07,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매
1376,2024-05-07,직영점,A0020,부산모라점(직),1,정상,일반판매,AKI7KT007,J-심플단니트,BK,블랙,F,판매
1377,2024-05-07,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,SO,소라,F,판매
1378,2024-05-07,직영점,A0020,부산모라점(직),3,정상,일반판매,AKE7BL005,핑크플라워BL,PK,핑크,F,판매
1379,2024-05-07,직영점,A0020,부산모라점(직),4,정상,일반판매,BLA7BG003,J-빅지퍼백팩(24),BK,블랙,F,판매
1380,2024-05-07,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매
1381,2024-05-07,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매
1382,2024-05-07,직영점,A0020,부산모라점(직),6,정상,일반판매,AKI7KT007,J-심플단니트,BK,블랙,F,판매
1383,2024-05-07,직영점,A0020,부산모라점(직),6,정상,일반판매,AKI7KT007,J-심플단니트,BE,베이지,F,판매
1384,2024-05-07,직영점,A0020,부산모라점(직),7,정상,일반판매,AKE3WS011,S-뒷리본린넨셔츠,GE,그린,F,판매
1385,2024-05-07,직영점,A0020,부산모라점(직),8,정상,일반판매,BLD4SB010,그린가죽스니커즈(R101),GE,그린,45,판매
1386,2024-05-07,직영점,A0020,부산모라점(직),9,정상,일반판매,BHG3CP002,끈레이스모자,BE,베이지,F,판매
1387,2024-05-07,직영점,A0020,부산모라점(직),9,정상,일반판매,AJI3TS017,C-웨이빙도트카라,BK,블랙,F,판매
1388,2024-05-08,직영점,A0020,부산모라점(직),1,정상,일반판매,AKH3BN002,L-장미나시,RE,레드,F,판매
1389,2024-05-08,직영점,A0020,부산모라점(직),1,정상,일반판매,ALC3VT001,C-SCPHHC-시크셔링조끼,BK,블랙,F,판매
1390,2024-05-08,직영점,A0020,부산모라점(직),2,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BK,블랙,35,판매
1391,2024-05-08,직영점,A0020,부산모라점(직),2,정상,일반판매,AKD4PT001,S-플리츠배기팬츠,GE,그린,F,판매
1392,2024-05-08,직영점,A0020,부산모라점(직),3,정상,일반판매,AKE3BL019,S-르디BL,BK,블랙,F,판매
1393,2024-05-08,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3TS013,3-OCCRHN-앞라인T,BK,블랙,F,판매
1394,2024-05-08,직영점,A0020,부산모라점(직),5,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BK,블랙,45,판매
1395,2024-05-08,직영점,A0020,부산모라점(직),6,정상,일반판매,AKC3DP005,C-커트부츠컷데님팬츠,LL,연청,S,판매
1396,2024-05-08,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,GE,그린,F,판매
1397,2024-05-08,직영점,A0020,부산모라점(직),7,정상,일반판매,BKG7BG009,버클조임백,RE,레드,F,판매
1398,2024-05-08,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매
1399,2024-05-08,직영점,A0020,부산모라점(직),9,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매
1400,2024-05-09,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,GE,그린,F,판매
1401,2024-05-09,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3KT002,3-SSARHN-퍼프7부,DP,진핑크,F,판매
1402,2024-05-09,직영점,A0020,부산모라점(직),2,정상,일반판매,AKE3VT008,S-럭키민후드조끼,BK,블랙,F,판매
1403,2024-05-09,직영점,A0020,부산모라점(직),3,정상,일반판매,AKE3VT008,S-럭키민후드조끼,BK,블랙,F,반품
1404,2024-05-09,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매
1405,2024-05-09,직영점,A0020,부산모라점(직),4,정상,일반판매,AKE3VT008,S-럭키민후드조끼,BK,블랙,F,판매
1406,2024-05-09,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BR,브라운,F,판매
1407,2024-05-09,직영점,A0020,부산모라점(직),6,정상,일반판매,AKD3TS015,S-테디반팔T,OR,오렌지,F,판매
1408,2024-05-09,직영점,A0020,부산모라점(직),7,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,S,판매
1409,2024-05-09,직영점,A0020,부산모라점(직),7,정상,일반판매,BKE4SB009,썸머빈티지샌들(5410),BR,브라운,35,판매
1410,2024-05-09,직영점,A0020,부산모라점(직),7,정상,일반판매,ALE3ST002,3-SCPRHN-프리미엄ST,BK,블랙,F,판매
1411,2024-05-09,직영점,A0020,부산모라점(직),8,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,BK,블랙,F,판매
1412,2024-05-09,직영점,A0020,부산모라점(직),9,정상,일반판매,BLC4CP006,줄지배색끈벙거지,KH,카키,F,판매
1413,2024-05-09,직영점,A0020,부산모라점(직),10,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매
1414,2024-05-09,직영점,A0020,부산모라점(직),11,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,L,판매
1415,2024-05-09,직영점,A0020,부산모라점(직),12,정상,일반판매,ALD3JP002,3-SCPRHN-라운넥JP,NA,네이비,F,판매
1416,2024-05-10,직영점,A0020,부산모라점(직),1,정상,일반판매,BLD4SB003,곰자수단화(5815-2),IV,아이보리,45,판매
1417,2024-05-10,직영점,A0020,부산모라점(직),2,정상,일반판매,AGD3TS032,M-라운드5부,SO,소라,F,판매
1418,2024-05-10,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,GE,그린,F,판매
1419,2024-05-10,직영점,A0020,부산모라점(직),4,정상,일반판매,AKE3BL031,C-린넨보리BL,BE,베이지,F,판매
1420,2024-05-10,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,M,판매
1421,2024-05-10,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3OP009,3-SCPVAL-스트링캉캉원피스,BK,블랙,F,판매
1422,2024-05-10,직영점,A0020,부산모라점(직),7,정상,일반판매,AKI3JK004,C-무지버튼자켓,BK,블랙,F,판매
1423,2024-05-10,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD7TS007,3-OCCRHN-선셋T,WH,화이트,F,판매
1424,2024-05-11,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3TS001,C-OCCRHN-트러플자수맨투맨,WH,화이트,F,판매
1425,2024-05-11,직영점,A0020,부산모라점(직),2,정상,일반판매,BLC7BG004,J-고리지퍼백팩,BK,블랙,F,판매
1426,2024-05-11,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD3VI002,3-SCAVHN-하트스카시조끼,PP,퍼플,F,판매
1427,2024-05-11,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3WS005,3-ECCSHN-물결나염,BL,블루,F,판매
1428,2024-05-11,직영점,A0020,부산모라점(직),5,정상,일반판매,BLD4SC001,데일리양말(3pcs),XX,XX,F,판매
1429,2024-05-13,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE3WS007,3-ECCSHN-세로줄카라,NA,네이비,F,판매
1430,2024-05-13,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE3TS013,3-OCCRHN-앞라인T,BK,블랙,F,판매
1431,2024-05-13,직영점,A0020,부산모라점(직),3,정상,일반판매,ALB3TS015,C-SCCFHN-셔링반폴티,PK,핑크,F,판매
1432,2024-05-13,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매
1433,2024-05-13,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD7PT004,3-SCLXT0-롱린넨PT,OR,오렌지,F,판매
1434,2024-05-13,직영점,A0020,부산모라점(직),5,정상,일반판매,ALE3TS018,3-OCCRHN-스튜디오T,PK,핑크,F,판매
1435,2024-05-13,직영점,A0020,부산모라점(직),6,정상,일반판매,ALB3TS015,C-SCCFHN-셔링반폴티,PK,핑크,F,반품
1436,2024-05-13,직영점,A0020,부산모라점(직),7,정상,일반판매,AJF3PT014,C-로렌8부,NA,네이비,L,판매
1437,2024-05-13,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD7KT003,J-OCARHN-아트KT,PK,핑크,F,판매
1438,2024-05-13,직영점,A0020,부산모라점(직),8,정상,일반판매,ALF3JK003,3-OCPRHN-뒷자수JK,WH,화이트,F,판매
1439,2024-05-13,직영점,A0020,부산모라점(직),9,정상,일반판매,BLD4SB010,그린가죽스니커즈(R101),GE,그린,45,판매
1440,2024-05-13,직영점,A0020,부산모라점(직),9,정상,일반판매,BLD4SB010,그린가죽스니커즈(R101),GE,그린,40,판매
1441,2024-05-14,직영점,A0020,부산모라점(직),1,정상,일반판매,ALC3TS011,3-OCCRHN-자수아트T,BK,블랙,F,판매
1442,2024-05-14,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
1443,2024-05-14,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매
1444,2024-05-14,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,SO,소라,F,판매
1445,2024-05-14,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,GE,그린,F,판매
1446,2024-05-14,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매
1447,2024-05-14,직영점,A0020,부산모라점(직),4,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,BK,블랙,F,판매
1448,2024-05-14,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD7OP001,J-CCLSXL-체크카라OPS,NA,네이비,F,판매
1449,2024-05-14,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3DP001,3-OCCTT0-스티치통데님,DL,진청,L,판매
1450,2024-05-14,직영점,A0020,부산모라점(직),5,정상,일반판매,AJF3VT001,S-듀얼끈조끼,NA,네이비,F,판매
1451,2024-05-14,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,WH,화이트,F,판매
1452,2024-05-14,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD3TS012,3-OSCRHN-컬러엠보T,BL,블루,F,판매
1453,2024-05-14,직영점,A0020,부산모라점(직),5,정상,일반판매,AKC7OP003,미팅셔츠원피스,PP,퍼플,F,판매
1454,2024-05-14,직영점,A0020,부산모라점(직),5,정상,일반판매,BKI4SC007,펄사덧신(2pcs),XX,XX,F,판매
1455,2024-05-14,직영점,A0020,부산모라점(직),6,정상,일반판매,BLA7BG004,J-세로지퍼백팩(24),BK,블랙,F,판매
1456,2024-05-14,직영점,A0020,부산모라점(직),7,정상,일반판매,ALE7JK002,3-OCCCHN-포지데님자켓,LL,연청,F,판매
1457,2024-05-15,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,S,판매
1458,2024-05-15,직영점,A0020,부산모라점(직),2,정상,일반판매,AKI3PT014,C-데일리코튼부츠컷,IV,아이보리,L,판매
1459,2024-05-15,직영점,A0020,부산모라점(직),3,정상,일반판매,ALC3JP010,3-SCPHAN-진주지퍼JP,GE,그린,F,판매
1460,2024-05-15,직영점,A0020,부산모라점(직),4,정상,일반판매,AEH1BL101,스트라이프 오간자 모던블라우스,LG,연한그레이,XX,판매
1461,2024-05-15,직영점,A0020,부산모라점(직),4,정상,일반판매,AEH1OP301,젠 텐셀오간자 셔츠드레스,BE,베이지,L,판매
1462,2024-05-15,직영점,A0020,부산모라점(직),5,정상,일반판매,ALE3JP012,3-OCPHHN-레이스프릴JP,MU,머스타드,F,판매
1463,2024-05-15,직영점,A0020,부산모라점(직),6,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매
1464,2024-05-15,직영점,A0020,부산모라점(직),7,정상,일반판매,BLD7GT002,3-보테카드지갑,PK,핑크,F,판매
1465,2024-05-15,직영점,A0020,부산모라점(직),8,정상,일반판매,BLA7BG013,Z-라탄크로스백,BE,베이지,F,판매
1466,2024-05-15,직영점,A0020,부산모라점(직),9,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매
1467,2024-05-15,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,WH,화이트,F,판매
1468,2024-05-16,직영점,A0020,부산모라점(직),1,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,PK,핑크,F,판매
1469,2024-05-16,직영점,A0020,부산모라점(직),2,정상,일반판매,ALB3TS015,C-SCCFHN-셔링반폴티,IV,아이보리,F,판매
1470,2024-05-16,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD7TS002,J-OCCDHN-1958후드,BK,블랙,F,판매
1471,2024-05-16,직영점,A0020,부산모라점(직),3,정상,일반판매,AKE3PT003,S-밴드8부배기,BE,베이지,L,판매
1472,2024-05-16,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,반품
1473,2024-05-16,직영점,A0020,부산모라점(직),5,정상,일반판매,AIC7SK007,레이스데이지SK,BK,블랙,F,판매
1474,2024-05-16,직영점,A0020,부산모라점(직),6,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매
1475,2024-05-16,직영점,A0020,부산모라점(직),7,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,GE,그린,F,판매
1476,2024-05-16,직영점,A0020,부산모라점(직),8,정상,일반판매,BKG7BG010,베어지퍼백팩,BK,블랙,F,판매
