?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
917,2024-03-09,직영점,A0006,부산하단점,5,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,L,판매
918,2024-03-09,직영점,A0006,부산하단점,6,정상,일반판매,BLC4CP006,줄지배색끈벙거지,KH,카키,F,판매
919,2024-03-09,직영점,A0006,부산하단점,7,정상,일반판매,AKL7KT018,P3-라운드M니트,BK,블랙,F,판매
920,2024-03-09,직영점,A0006,부산하단점,8,정상,일반판매,BGD3MF009,MC꽃마름모,PP,퍼플,F,판매
921,2024-03-09,직영점,A0006,부산하단점,9,정상,일반판매,AKC3PT015,C-클래식체크나팔PT,GR,회색,L,판매
922,2024-03-09,직영점,A0006,부산하단점,9,정상,일반판매,ALC3JP003,S-SCPDHL-소매지퍼후드롱JP,BE,베이지,F,판매
923,2024-03-09,직영점,A0006,부산하단점,9,정상,일반판매,ALB3BL002,S-OSPRHN-푸르미BL,BK,블랙,F,판매
924,2024-03-09,직영점,A0006,부산하단점,10,정상,일반판매,ALB7WS013,3-SCCSHN-심플루즈셔츠,WH,화이트,F,판매
925,2024-03-09,직영점,A0006,부산하단점,11,정상,일반판매,ALB3KT003,C-OCWRHN-캐시버튼라운드니트,IV,아이보리,F,판매
926,2024-03-10,직영점,A0006,부산하단점,1,정상,일반판매,AJD3OP005,C-씨드플라워OP,YE,옐로우,F,판매
927,2024-03-10,직영점,A0006,부산하단점,2,정상,일반판매,ALB7JP001,3-SC2DHN-지퍼후드레더점퍼,CM,카멜,F,판매
928,2024-03-10,직영점,A0006,부산하단점,3,정상,일반판매,AKL3DP001,S-이브롱기모부츠컷데님,DL,진청,M,판매
929,2024-03-10,직영점,A0006,부산하단점,3,정상,일반판매,AKI3DP008,C-워싱통와이드데님,DL,진청,M,판매
930,2024-03-10,직영점,A0006,부산하단점,4,정상,일반판매,ALB3TS009,C-OCJDOC-메디후드맨투맨,PP,퍼플,F,판매
931,2024-03-10,직영점,A0006,부산하단점,5,정상,일반판매,BLC4MF002,라인홀스마름모,GE,그린,F,판매
932,2024-03-10,직영점,A0006,부산하단점,6,정상,일반판매,ALC3SK002,C-SSPZA8-핀턱훌스커트,GE,그린,F,판매
933,2024-03-10,직영점,A0006,부산하단점,6,정상,일반판매,ALC7OP005,J-OCTFXM-리버스OP,BK,블랙,F,판매
934,2024-03-10,직영점,A0006,부산하단점,7,정상,일반판매,ALB7VT001,J-OCDDHC-후드데님조끼,ML,중청,F,판매
935,2024-03-10,직영점,A0006,부산하단점,7,정상,일반판매,ALB7JK005,J-SC2SHC-제로레더자켓,IV,아이보리,F,판매
936,2024-03-10,직영점,A0006,부산하단점,7,정상,일반판매,BHB3MF002,샤르망,SO,소라,F,판매
937,2024-03-10,직영점,A0006,부산하단점,7,정상,일반판매,AEH2OP501,엘레강스 스포티 코튼린넨 슬리브리스 원피스,NA,네이비,L,판매
938,2024-03-10,직영점,A0006,부산하단점,7,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,S,판매
939,2024-03-10,직영점,A0006,부산하단점,7,정상,일반판매,ALC3WS001,C-CCCCHN-체크주크티,GE,그린,F,판매
940,2024-03-11,직영점,A0006,부산하단점,1,정상,일반판매,ALC3PT001,S-SCPXB9-폴끈배기PT,BK,블랙,L,판매
941,2024-03-11,직영점,A0006,부산하단점,2,정상,일반판매,ALC3SL001,C-SSPXT9-코이통SL,BE,베이지,L,판매
942,2024-03-11,직영점,A0006,부산하단점,2,정상,일반판매,BKI4SB009,비즈리본플랫(863-1),GD,골드,35,판매
943,2024-03-11,직영점,A0006,부산하단점,2,정상,일반판매,BLC4MF009,페인팅양모사각,OR,오렌지,F,판매
944,2024-03-11,직영점,A0006,부산하단점,2,정상,일반판매,ALB3BL001,S-OSPRHN-인플BL,BE,베이지,F,판매
945,2024-03-11,직영점,A0006,부산하단점,2,정상,일반판매,ALB3TS003,C-OCMRHN-에스자수맨투맨,PP,퍼플,F,판매
946,2024-03-11,직영점,A0006,부산하단점,2,정상,일반판매,ALC3KT005,S-GCAVHN-패턴브이니트,BK,블랙,F,판매
947,2024-03-11,직영점,A0006,부산하단점,2,정상,일반판매,ALC7DP002,J-OCDXB9-스타자수데님배기,ML,중청,F,판매
948,2024-03-11,직영점,A0006,부산하단점,3,정상,일반판매,ALC3PT001,S-SCPXB9-폴끈배기PT,BK,블랙,M,판매
949,2024-03-11,직영점,A0006,부산하단점,4,정상,일반판매,AJJ3TS023,S-프렌T,BK,블랙,F,판매
950,2024-03-11,직영점,A0006,부산하단점,5,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,BE,베이지,F,판매
951,2024-03-11,직영점,A0006,부산하단점,5,정상,일반판매,ALB3TS016,C-TCJRHN-스트링단맨투맨,IV,아이보리,F,판매
952,2024-03-11,직영점,A0006,부산하단점,5,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,IV,아이보리,S,판매
953,2024-03-11,직영점,A0006,부산하단점,5,정상,일반판매,ALB3DP006,C-SCDXC9-히든워싱부츠컷,ML,중청,M,판매
954,2024-03-11,직영점,A0006,부산하단점,5,정상,일반판매,AKL7TS002,J-세븐맨투맨,PP,퍼플,F,판매
955,2024-03-11,직영점,A0006,부산하단점,6,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,BE,베이지,L,판매
956,2024-03-11,직영점,A0006,부산하단점,7,정상,일반판매,AIK3JP005,S-샤인체크JP,BR,브라운,F,판매
957,2024-03-11,직영점,A0006,부산하단점,8,정상,일반판매,ALB3CT001,C-SSCTOL-베라트렌치코트,LB,연한베이지,F,판매
958,2024-03-11,직영점,A0006,부산하단점,9,정상,일반판매,BLC4CP001,잔꽃해바라기,GE,그린,F,판매
959,2024-03-11,직영점,A0006,부산하단점,10,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,F,반품
960,2024-03-12,직영점,A0006,부산하단점,1,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,PK,핑크,L,판매
961,2024-03-12,직영점,A0006,부산하단점,2,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,BE,베이지,L,판매
962,2024-03-12,직영점,A0006,부산하단점,2,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,PK,핑크,L,판매
963,2024-03-12,직영점,A0006,부산하단점,3,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,BE,베이지,L,반품
964,2024-03-12,직영점,A0006,부산하단점,4,정상,일반판매,ALB7JP001,3-SC2DHN-지퍼후드레더점퍼,CM,카멜,F,판매
965,2024-03-12,직영점,A0006,부산하단점,5,정상,일반판매,ALB7JK005,J-SC2SHC-제로레더자켓,IV,아이보리,F,판매
966,2024-03-12,직영점,A0006,부산하단점,5,정상,일반판매,ALB3DP005,C-SCDXT9-브로디와이드데님,LL,연청,S,판매
967,2024-03-12,직영점,A0006,부산하단점,5,정상,일반판매,BJC4MF007,단가라니트숄,BE,베이지,F,판매
968,2024-03-12,직영점,A0006,부산하단점,5,정상,일반판매,AKI3BL016,C-비브레터링BL,BK,블랙,F,판매
969,2024-03-12,직영점,A0006,부산하단점,5,정상,일반판매,AKI3JP004,C-포니숏점퍼,BK,블랙,F,판매
970,2024-03-12,직영점,A0006,부산하단점,5,정상,일반판매,ALC3DP001,C-SCDXT9-소이통데님,ML,중청,S,판매
971,2024-03-12,직영점,A0006,부산하단점,5,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,S,판매
972,2024-03-12,직영점,A0006,부산하단점,6,정상,일반판매,AIB3TS008,M-코알라,SO,소라,F,판매
973,2024-03-12,직영점,A0006,부산하단점,6,정상,일반판매,AIL3TS014,Q-악어레디,IV,아이보리,F,판매
974,2024-03-12,직영점,A0006,부산하단점,6,정상,일반판매,AKK3TS010,S-어린왕자T,IV,아이보리,F,판매
975,2024-03-12,직영점,A0006,부산하단점,6,정상,일반판매,AKJ3TS020,S-라운드자수티,BE,베이지,F,판매
976,2024-03-12,직영점,A0006,부산하단점,7,정상,일반판매,ALB3TS015,C-SCCFHN-셔링반폴티,MO,모카,F,판매
977,2024-03-12,직영점,A0006,부산하단점,7,정상,일반판매,ALB3TS003,C-OCMRHN-에스자수맨투맨,PP,퍼플,F,판매
978,2024-03-12,직영점,A0006,부산하단점,7,정상,일반판매,AJB3VT004,S-샤링VT,BE,베이지,F,판매
979,2024-03-12,직영점,A0006,부산하단점,7,정상,일반판매,AIB3TS016,Q-물결,PK,핑크,F,판매
980,2024-03-12,직영점,A0006,부산하단점,8,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,PK,핑크,L,반품
981,2024-03-12,직영점,A0006,부산하단점,9,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매
982,2024-03-13,직영점,A0006,부산하단점,1,정상,일반판매,ALC3KT005,S-GCAVHN-패턴브이니트,GE,그린,F,판매
983,2024-03-13,직영점,A0006,부산하단점,2,정상,일반판매,AKQ4VT001,리얼양털베스트,PP,퍼플,F,판매
984,2024-03-13,직영점,A0006,부산하단점,2,정상,일반판매,AKQ4VT001,리얼양털베스트,PP,퍼플,L,판매
985,2024-03-13,직영점,A0006,부산하단점,3,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,M,판매
986,2024-03-13,직영점,A0006,부산하단점,3,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,M,판매
987,2024-03-13,직영점,A0006,부산하단점,4,정상,일반판매,BLC7MF001,스프링어깨숄,DE,딥그린,F,판매
988,2024-03-13,직영점,A0006,부산하단점,5,정상,일반판매,ALC3SK002,C-SSPZA8-핀턱훌스커트,GE,그린,F,판매
989,2024-03-13,직영점,A0006,부산하단점,5,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,IV,아이보리,F,판매
990,2024-03-13,직영점,A0006,부산하단점,5,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,RE,레드,F,판매
991,2024-03-13,직영점,A0006,부산하단점,5,정상,일반판매,AEI2OP604,요세미티 데님 루즈핏 롱 원피스,BL,블루,L,판매
992,2024-03-13,직영점,A0006,부산하단점,5,정상,일반판매,AEI1PT302,산토리니 카울팬츠,BK,블랙,M,판매
993,2024-03-13,직영점,A0006,부산하단점,6,정상,일반판매,BLC4MF005,진주플리츠머플러,YE,옐로우,F,판매
994,2024-03-13,직영점,A0006,부산하단점,6,정상,일반판매,AKJ3TS003,C-에이자수맨투맨,CR,크림,F,판매
995,2024-03-13,직영점,A0006,부산하단점,6,정상,일반판매,AID3TS069,S-모서리꽃,WH,화이트,F,판매
996,2024-03-13,직영점,A0006,부산하단점,6,정상,일반판매,BLC4CP003,튤립배색벙거지,BE,베이지,F,판매
997,2024-03-13,직영점,A0006,부산하단점,7,정상,일반판매,ALB3TS010,C-TCCRHN-멜로디단가라티,NA,네이비,F,판매
998,2024-03-13,직영점,A0006,부산하단점,8,정상,일반판매,AGC3KT018,A-보트넥단가라,NA,네이비,F,판매
999,2024-03-13,직영점,A0006,부산하단점,8,정상,일반판매,AKL7KT021,P3-미드폴라니트,BK,블랙,F,판매
1000,2024-03-13,직영점,A0006,부산하단점,9,정상,일반판매,AKI3WS009,S-캐릭카라셔츠,GE,그린,F,판매
1001,2024-03-13,직영점,A0006,부산하단점,10,정상,일반판매,AKI3JK006,S-자딕포켓JK,NA,네이비,F,판매
1002,2024-03-13,직영점,A0006,부산하단점,11,정상,일반판매,BLC4MF008,실크사각머플러,BE,베이지,F,판매
1003,2024-03-13,직영점,A0006,부산하단점,11,정상,일반판매,AJI3PT012,C-비오통PT,BE,베이지,F,판매
1004,2024-03-13,직영점,A0006,부산하단점,11,정상,일반판매,AKC3PT017,C-이브찰랑통바지,PK,핑크,F,판매
1005,2024-03-13,직영점,A0006,부산하단점,12,정상,일반판매,AJI3TS016,C-리듬자수라운드티,RE,레드,F,판매
1006,2024-03-13,직영점,A0006,부산하단점,12,정상,일반판매,ALB3TS001,C-OCCDHN-로이자수후드티,SO,소라,F,판매
1007,2024-03-13,직영점,A0006,부산하단점,12,정상,일반판매,ALB3BL001,S-OSPRHN-인플BL,BE,베이지,F,판매
1008,2024-03-13,직영점,A0006,부산하단점,13,정상,일반판매,ALC3DP001,C-SCDXT9-소이통데님,ML,중청,L,판매
1009,2024-03-13,직영점,A0006,부산하단점,14,정상,일반판매,BLC7MF001,스프링어깨숄,DE,딥그린,F,판매
1010,2024-03-13,직영점,A0006,부산하단점,14,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,RE,레드,F,판매
1011,2024-03-13,직영점,A0006,부산하단점,15,정상,일반판매,AKL7KT017,P3-셀폴라니트,PK,핑크,F,판매
1012,2024-03-13,직영점,A0006,부산하단점,16,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,L,판매
1013,2024-03-13,직영점,A0006,부산하단점,17,정상,일반판매,ALC3DP001,C-SCDXT9-소이통데님,ML,중청,L,판매
1014,2024-03-13,직영점,A0006,부산하단점,17,정상,일반판매,AKC3JP019,S-허리조절후드JP,KH,카키,F,판매
1015,2024-03-13,직영점,A0006,부산하단점,17,정상,일반판매,ALB7JP001,3-SC2DHN-지퍼후드레더점퍼,CM,카멜,F,판매
1016,2024-03-13,직영점,A0006,부산하단점,18,정상,일반판매,AKK7VT019,J-멜로우니트조끼,KH,카키,F,판매
1017,2024-03-13,직영점,A0006,부산하단점,18,정상,일반판매,AKB3TS002,C-레터링오버라운드티,PK,핑크,F,판매
1018,2024-03-14,직영점,A0006,부산하단점,1,정상,일반판매,BHE3MF015,땡땡이마,PK,핑크,F,판매
1019,2024-03-14,직영점,A0006,부산하단점,2,정상,일반판매,ALC3CT001,C-SCPDHL-아일렛날개롱사파리,BE,베이지,F,판매
1020,2024-03-14,직영점,A0006,부산하단점,3,정상,일반판매,BLC4CP006,줄지배색끈벙거지,KH,카키,F,판매
1021,2024-03-14,직영점,A0006,부산하단점,4,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,L,판매
1022,2024-03-14,직영점,A0006,부산하단점,4,정상,일반판매,ALB3PT006,C-SFCXC9-포켓조거,BK,블랙,L,판매
1023,2024-03-14,직영점,A0006,부산하단점,4,정상,일반판매,ALB7BL001,J-OCTRHN-체인니트블라우스,WH,화이트,F,판매
1024,2024-03-14,직영점,A0006,부산하단점,4,정상,일반판매,AJI7BL002,케이니트블라우스,WH,화이트,F,판매
1025,2024-03-14,직영점,A0006,부산하단점,5,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,BK,블랙,F,판매
1026,2024-03-14,직영점,A0006,부산하단점,5,정상,일반판매,ALC4VT001,C-ZFECHN-샤샤트위조끼,NA,네이비,F,판매
1027,2024-03-14,직영점,A0006,부산하단점,5,정상,일반판매,ALC3SL003,C-SSPXT9-후크통슬랙스,BK,블랙,L,판매
1028,2024-03-14,직영점,A0006,부산하단점,6,정상,일반판매,BFI3MF008,땅콩삼각,MU,머스타드,F,판매
1029,2024-03-14,직영점,A0006,부산하단점,7,정상,일반판매,ALB3WS001,C-SCCSHN-터치뒷주름셔츠,PK,핑크,F,판매
1030,2024-03-14,직영점,A0006,부산하단점,8,정상,일반판매,AKC3PT004,C-테잎시보리밴딩조거팬츠,BK,블랙,XL,판매
1031,2024-03-14,직영점,A0006,부산하단점,9,정상,일반판매,ALB3TS009,C-OCJDOC-메디후드맨투맨,PP,퍼플,F,판매
1032,2024-03-14,직영점,A0006,부산하단점,10,정상,일반판매,ALC3KT005,S-GCAVHN-패턴브이니트,BK,블랙,F,판매
1033,2024-03-14,직영점,A0006,부산하단점,10,정상,일반판매,AKI3DP006,C-데이블랙통데님,BK,블랙,L,판매
1034,2024-03-15,직영점,A0006,부산하단점,1,정상,일반판매,AKL3JP008,S-레벨밴딩JP,BE,베이지,F,판매
1035,2024-03-15,직영점,A0006,부산하단점,1,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,GE,그린,M,판매
1036,2024-03-15,직영점,A0006,부산하단점,1,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,IV,아이보리,M,판매
1037,2024-03-15,직영점,A0006,부산하단점,1,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,F,판매
1038,2024-03-15,직영점,A0006,부산하단점,2,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,M,판매
1039,2024-03-15,직영점,A0006,부산하단점,2,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,M,판매
1040,2024-03-15,직영점,A0006,부산하단점,3,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,M,반품
1041,2024-03-15,직영점,A0006,부산하단점,3,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,M,반품
1042,2024-03-15,직영점,A0006,부산하단점,4,정상,일반판매,ALC3DP001,C-SCDXT9-소이통데님,ML,중청,L,판매
1043,2024-03-15,직영점,A0006,부산하단점,4,정상,일반판매,ALD3TS003,C-OCCRHN-도넛맨투맨,WH,화이트,F,판매
1044,2024-03-15,직영점,A0006,부산하단점,4,정상,일반판매,ALB7JK005,J-SC2SHC-제로레더자켓,PK,핑크,F,판매
1045,2024-03-15,직영점,A0006,부산하단점,5,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,F,판매
1046,2024-03-15,직영점,A0006,부산하단점,6,정상,일반판매,ALC7BL001,3-OCTRHN-오브니트블라우스,BK,블랙,F,판매
1047,2024-03-15,직영점,A0006,부산하단점,6,정상,일반판매,ALC7KT002,3-OCAVHN-와플브이니트,GE,그린,F,판매
1048,2024-03-15,직영점,A0006,부산하단점,6,정상,일반판매,ALC7KT002,3-OCAVHN-와플브이니트,OR,오렌지,F,판매
1049,2024-03-15,직영점,A0006,부산하단점,7,정상,일반판매,AJB3TS015,S-보트넥단가라T,MT,민트,F,판매
1050,2024-03-15,직영점,A0006,부산하단점,8,정상,일반판매,ALC7DP001,J-OCDXB9-영문데님배기,ML,중청,F,판매
1051,2024-03-15,직영점,A0006,부산하단점,8,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,BE,베이지,L,판매
1052,2024-03-15,직영점,A0006,부산하단점,8,정상,일반판매,AKI3TS006,C-한스라운드티,BR,브라운,F,판매
1053,2024-03-15,직영점,A0006,부산하단점,8,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,RE,레드,F,판매
1054,2024-03-15,직영점,A0006,부산하단점,9,정상,일반판매,AKC3OP019,C-트위즈카라원피스,PK,핑크,F,반품
1055,2024-03-15,직영점,A0006,부산하단점,10,정상,일반판매,AJB3JP005,S-셀랑JP,PK,핑크,F,판매
1056,2024-03-15,직영점,A0006,부산하단점,10,정상,일반판매,ALC3JP003,S-SCPDHL-소매지퍼후드롱JP,BE,베이지,F,판매
1057,2024-03-15,직영점,A0006,부산하단점,10,정상,일반판매,ALC3KT005,S-GCAVHN-패턴브이니트,GE,그린,F,판매
1058,2024-03-15,직영점,A0006,부산하단점,11,정상,일반판매,AKI3DP008,C-워싱통와이드데님,DL,진청,M,판매
1059,2024-03-15,직영점,A0006,부산하단점,11,정상,일반판매,ALB7VT001,J-OCDDHC-후드데님조끼,ML,중청,F,판매
1060,2024-03-15,직영점,A0006,부산하단점,12,정상,일반판매,BKI7MF002,에코도트머플러,WN,와인,F,판매
1061,2024-03-15,직영점,A0006,부산하단점,13,정상,일반판매,AJE3BL009,C-폴링BL,SO,소라,F,판매
1062,2024-03-15,직영점,A0006,부산하단점,14,정상,일반판매,ALB3BL002,S-OSPRHN-푸르미BL,BE,베이지,F,판매
1063,2024-03-15,직영점,A0006,부산하단점,14,정상,일반판매,ALC3KT004,C-OCARHN-구슬망니트,BK,블랙,F,판매
1064,2024-03-16,직영점,A0006,부산하단점,1,정상,일반판매,ALB3JP005,C-SCPDHN-에반이중점퍼,SO,소라,F,판매
1065,2024-03-16,직영점,A0006,부산하단점,2,정상,일반판매,ALB3BL001,S-OSPRHN-인플BL,BK,블랙,F,판매
1066,2024-03-16,직영점,A0006,부산하단점,2,정상,일반판매,AHJ3PT003,Q-타임2SL,BR,브라운,F,판매
1067,2024-03-16,직영점,A0006,부산하단점,2,정상,일반판매,AJB3PT016,S-다양배기,BE,베이지,F,판매
1068,2024-03-16,직영점,A0006,부산하단점,2,정상,일반판매,AJB3PT019,S-베니배기,CG,차콜그레이,F,판매
1069,2024-03-16,직영점,A0006,부산하단점,3,정상,일반판매,ALC4VT001,C-ZFECHN-샤샤트위조끼,NA,네이비,F,반품
1070,2024-03-16,직영점,A0006,부산하단점,3,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,BK,블랙,F,반품
1071,2024-03-16,직영점,A0006,부산하단점,3,정상,일반판매,ALC3SL003,C-SSPXT9-후크통슬랙스,BK,블랙,L,반품
1072,2024-03-16,직영점,A0006,부산하단점,4,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,BK,블랙,F,판매
1073,2024-03-16,직영점,A0006,부산하단점,4,정상,일반판매,ALB3PT004,C-OSPXT9-브이밴딩통슬랙스,BK,블랙,L,판매
1074,2024-03-16,직영점,A0006,부산하단점,4,정상,일반판매,ALC4VT001,C-ZFECHN-샤샤트위조끼,NA,네이비,F,판매
1075,2024-03-16,직영점,A0006,부산하단점,5,정상,일반판매,ALB3CT003,C-SSPSAL-안나트렌치,BE,베이지,F,판매
1076,2024-03-16,직영점,A0006,부산하단점,6,정상,일반판매,ALC3VT001,C-SCPHHC-시크셔링조끼,BK,블랙,F,판매
1077,2024-03-16,직영점,A0006,부산하단점,6,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,M,판매
1078,2024-03-16,직영점,A0006,부산하단점,7,정상,일반판매,BCD0MF002,꽃잎레스,YE,옐로우,XX,판매
1079,2024-03-16,직영점,A0006,부산하단점,7,정상,일반판매,AEJ2OP401,아키히바 패치워크 원피스,BK,블랙,M,판매
1080,2024-03-16,직영점,A0006,부산하단점,7,정상,일반판매,ALB7WS013,3-SCCSHN-심플루즈셔츠,WH,화이트,F,판매
1081,2024-03-16,직영점,A0006,부산하단점,8,정상,일반판매,AKI3JP009,C-데이단추JP,BG,청록색,F,판매
1082,2024-03-16,직영점,A0006,부산하단점,9,정상,일반판매,AJC4TS002,M-리엔T,WN,와인,L,판매
1083,2024-03-16,직영점,A0006,부산하단점,9,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,M,판매
1084,2024-03-16,직영점,A0006,부산하단점,9,정상,일반판매,AGI1VT001,M-몽클VT,LK,연카키,F,판매
1085,2024-03-16,직영점,A0006,부산하단점,9,정상,일반판매,BKI4SB008,테슬리본(2129),BR,브라운,40,판매
1086,2024-03-16,직영점,A0006,부산하단점,9,정상,일반판매,BKI4SB008,테슬리본(2129),BR,브라운,45,판매
1087,2024-03-16,직영점,A0006,부산하단점,9,정상,일반판매,ALB3BL002,S-OSPRHN-푸르미BL,BK,블랙,F,판매
1088,2024-03-16,직영점,A0006,부산하단점,9,정상,일반판매,ALB7BL001,J-OCTRHN-체인니트블라우스,WH,화이트,F,판매
1089,2024-03-17,직영점,A0006,부산하단점,1,정상,일반판매,ALC3JP001,S-SCPDHN-미소테잎JP,DP,진핑크,F,판매
1090,2024-03-17,직영점,A0006,부산하단점,2,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,S,판매
1091,2024-03-17,직영점,A0006,부산하단점,3,정상,일반판매,ALB3JP004,C-SSPRAN-가비셔링자켓,OL,올리브,F,판매
1092,2024-03-17,직영점,A0006,부산하단점,4,정상,일반판매,AIC3TS046,S-비해피,WH,화이트,F,판매
1093,2024-03-17,직영점,A0006,부산하단점,4,정상,일반판매,ALB3TS004,S-OCMRHN-글로시자수티,IV,아이보리,F,판매
1094,2024-03-17,직영점,A0006,부산하단점,4,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매
1095,2024-03-17,직영점,A0006,부산하단점,4,정상,일반판매,AJC3TS003,C-가든T,NA,네이비,F,판매
1096,2024-03-17,직영점,A0006,부산하단점,5,정상,일반판매,BLC7MF001,스프링어깨숄,DE,딥그린,F,판매
1097,2024-03-17,직영점,A0006,부산하단점,6,정상,일반판매,ALB3JP006,C-SCPDOL-핸디테잎바바리,KH,카키,F,판매
1098,2024-03-17,직영점,A0006,부산하단점,7,정상,일반판매,BCD0MF002,꽃잎레스,YE,옐로우,XX,반품
1099,2024-03-17,직영점,A0006,부산하단점,7,정상,일반판매,AEJ2OP401,아키히바 패치워크 원피스,BK,블랙,M,반품
1100,2024-03-17,직영점,A0006,부산하단점,7,정상,일반판매,ALB7WS013,3-SCCSHN-심플루즈셔츠,WH,화이트,F,반품
1101,2024-03-17,직영점,A0006,부산하단점,8,정상,일반판매,ALB7JP002,J-OCTSHN-스트링레스점퍼,SO,소라,F,판매
1102,2024-03-17,직영점,A0006,부산하단점,9,정상,일반판매,BCD0MF002,꽃잎레스,YE,옐로우,XX,판매
1103,2024-03-17,직영점,A0006,부산하단점,10,정상,일반판매,ZA00CO029,아메리카노(2000),XX,XX,XX,판매
1104,2024-03-17,직영점,A0006,부산하단점,11,정상,일반판매,ALB3SL003,C-SFPXC0-치즈뒷밴딩부츠컷,BK,블랙,XL,판매
1105,2024-03-17,직영점,A0006,부산하단점,11,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,BE,베이지,M,판매
1106,2024-03-17,직영점,A0006,부산하단점,11,정상,일반판매,ALC3JP004,C-SSPHHN-리나하이넥점퍼,GE,그린,F,판매
1107,2024-03-17,직영점,A0006,부산하단점,11,정상,일반판매,ALB7WS007,J-GCCSOC-레터링셔츠,WH,화이트,F,판매
1108,2024-03-18,직영점,A0006,부산하단점,1,정상,일반판매,ALB3JP006,C-SCPDOL-핸디테잎바바리,BK,블랙,F,판매
1109,2024-03-18,직영점,A0006,부산하단점,1,정상,일반판매,ALB3JP006,C-SCPDOL-핸디테잎바바리,KH,카키,F,판매
1110,2024-03-18,직영점,A0006,부산하단점,2,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,M,판매
1111,2024-03-18,직영점,A0006,부산하단점,2,정상,일반판매,ALC3SL003,C-SSPXT9-후크통슬랙스,BK,블랙,S,판매
1112,2024-03-18,직영점,A0006,부산하단점,2,정상,일반판매,AKI3JK008,S-라인절개JK,BE,베이지,F,판매
1113,2024-03-18,직영점,A0006,부산하단점,2,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매
1114,2024-03-18,직영점,A0006,부산하단점,2,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,IV,아이보리,F,판매
1115,2024-03-18,직영점,A0006,부산하단점,3,정상,일반판매,ALC3SK004,C-SSPXXL-아일스커트,BK,블랙,F,판매
1116,2024-03-18,직영점,A0006,부산하단점,4,정상,일반판매,AJB4PT001,M-프라앙배기,CR,크림,L,판매
1117,2024-03-18,직영점,A0006,부산하단점,4,정상,일반판매,ALC3KT005,S-GCAVHN-패턴브이니트,BK,블랙,F,판매
1118,2024-03-18,직영점,A0006,부산하단점,4,정상,일반판매,ALB7WS010,J-FCCSON-열대꽃셔츠,YE,옐로우,F,판매
1119,2024-03-18,직영점,A0006,부산하단점,4,정상,일반판매,ALC7BL005,3-OCTRHN-조끼레이어드BL,BK,블랙,F,판매
