?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
371,2024-04-04,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKI3TS006,C-한스라운드티,IV,아이보리,F,판매
372,2024-04-04,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLC7BG002,J-미니래빗크로스백,BK,블랙,F,판매
373,2024-04-04,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BE,베이지,F,판매
374,2024-04-04,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLD4SC004,코튼망양말(2pcs),XX,XX,F,판매
375,2024-04-04,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALC3JP009,3-OCPMAN-날개리본JP,SO,소라,F,판매
376,2024-04-04,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB3TS005,C-OCMRHN-스퀘어자수맨투맨,BE,베이지,F,판매
377,2024-04-04,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKJ3WS001,C-클래식체크셔츠,NA,네이비,F,판매
378,2024-04-04,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALC7KT001,3-SCARHN-피오나니트,YE,옐로우,F,판매
379,2024-04-04,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALB3DP006,C-SCDXC9-히든워싱부츠컷,ML,중청,L,판매
380,2024-04-04,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALD3WS006,3-CCLSHN-배색체크셔츠,RE,레드,F,판매
381,2024-04-04,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALC3KT002,C-TCARHN-라인단니트,WH,화이트,F,판매
382,2024-04-04,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매
383,2024-04-05,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD7JK004,해지숏JK,LL,연청,F,판매
384,2024-04-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3KT008,C-TCARHN-스팽글V니트,PK,핑크,F,판매
385,2024-04-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,PK,핑크,M,판매
386,2024-04-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,M,판매
387,2024-04-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매
388,2024-04-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,SO,소라,F,판매
389,2024-04-06,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLC7MF001,스프링어깨숄,PP,퍼플,F,판매
390,2024-04-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3BL004,C-OSPCHN-레터링끈BL,GE,그린,F,판매
391,2024-04-06,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD3JP004,3-SCPDHN-숏후드JP,GE,그린,F,판매
392,2024-04-06,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,S,판매
393,2024-04-06,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALD3JK008,3-SSLTOL-린넨오버JK,PK,핑크,F,판매
394,2024-04-06,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKC7WS007,스윗플라워셔츠,WH,화이트,F,판매
395,2024-04-06,직영점,A0070,부산만덕점(직),7,정상,일반판매,AKC7WS007,스윗플라워셔츠,WH,화이트,F,판매
396,2024-04-06,직영점,A0070,부산만덕점(직),7,정상,일반판매,AKC3WS007,C-반오픈체크셔츠,YG,연두색,F,판매
397,2024-04-06,직영점,A0070,부산만덕점(직),8,정상,일반판매,AJC3OP012,S-무지레인OP,BK,블랙,F,판매
398,2024-04-07,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJC3VT003,S-레인R조끼,BE,베이지,F,판매
399,2024-04-07,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3JP005,C-SCPDHN-에반이중점퍼,PK,핑크,F,판매
400,2024-04-07,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALC7BL005,3-OCTRHN-조끼레이어드BL,NA,네이비,F,판매
401,2024-04-07,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKC7WS007,스윗플라워셔츠,WH,화이트,F,판매
402,2024-04-08,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3SL003,C-SFPXC0-치즈뒷밴딩부츠컷,BE,베이지,L,판매
403,2024-04-08,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB7WS008,J-ECCSON-캐비닛셔츠,PP,퍼플,F,판매
404,2024-04-08,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3SL003,C-SSPXT9-후크통슬랙스,BK,블랙,M,판매
405,2024-04-08,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJK3DP002,C-무브일자데님,DL,진청,L,판매
406,2024-04-08,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,GE,그린,M,판매
407,2024-04-08,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALC3KT001,C-TCARHN-크로바단니트,BK,블랙,F,판매
408,2024-04-08,직영점,A0070,부산만덕점(직),5,정상,일반판매,AJF3PT009,S-8부기획배기,BK,블랙,M,판매
409,2024-04-08,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALB7CA001,J-OCASHN-레이어드가디건,PK,핑크,F,판매
410,2024-04-08,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALB3JP003,S-SFPMAN-소매셔링점퍼,RE,레드,F,판매
411,2024-04-08,직영점,A0070,부산만덕점(직),8,정상,일반판매,AJC3ST001,C-배색이지ST,BE,베이지,F,판매
412,2024-04-08,직영점,A0070,부산만덕점(직),8,정상,일반판매,BLC4MF010,펄사넥워머,SI,실버,F,판매
413,2024-04-08,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALC3VT001,C-SCPHHC-시크셔링조끼,BE,베이지,F,판매
414,2024-04-08,직영점,A0070,부산만덕점(직),9,정상,일반판매,AKE3JP009,S-디프숏점퍼,CO,코랄,F,판매
415,2024-04-08,직영점,A0070,부산만덕점(직),10,정상,일반판매,AJH3PT032,S-허쉬조거,BE,베이지,F,판매
416,2024-04-08,직영점,A0070,부산만덕점(직),11,정상,일반판매,BLD4SB010,그린가죽스니커즈(R101),GE,그린,40,판매
417,2024-04-08,직영점,A0070,부산만덕점(직),12,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,GE,그린,M,판매
418,2024-04-08,직영점,A0070,부산만덕점(직),12,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,M,판매
419,2024-04-08,직영점,A0070,부산만덕점(직),13,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,F,판매
420,2024-04-08,직영점,A0070,부산만덕점(직),14,정상,일반판매,ALB7KT001,J-OCADHN-배색니트후드,BR,브라운,F,판매
421,2024-04-08,직영점,A0070,부산만덕점(직),15,정상,일반판매,AGC3JP028,M-타임후드JP,BE,베이지,L,판매
422,2024-04-08,직영점,A0070,부산만덕점(직),16,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,S,판매
423,2024-04-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3TS010,C-TCCRHN-멜로디단가라티,NA,네이비,F,판매
424,2024-04-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKE3JP016,S-플라워바람JP,BE,베이지,F,판매
425,2024-04-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3JP001,3-SCPHHN-마이점퍼,BE,베이지,F,판매
426,2024-04-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALC4SL001,S-OFPXB9-밴드배기SL,BE,베이지,M,판매
427,2024-04-09,직영점,A0070,부산만덕점(직),2,정상,일반판매,AHG3TN006,Q-꼬임나시,LB,연한베이지,F,판매
428,2024-04-09,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJH7TN001,컬러기본나시,RE,레드,F,판매
429,2024-04-09,직영점,A0070,부산만덕점(직),2,정상,일반판매,BKF4MF007,린넨무지삼각,PP,퍼플,F,판매
430,2024-04-09,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKF3WS002,S-앞포켓셔츠,GE,그린,F,판매
431,2024-04-09,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,GE,그린,L,판매
432,2024-04-09,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKD3WS004,C-포레스셔츠,GE,그린,F,판매
433,2024-04-09,직영점,A0070,부산만덕점(직),5,정상,일반판매,BFE2MF305,벚꽃진주(2꽃),WH,화이트,F,판매
434,2024-04-09,직영점,A0070,부산만덕점(직),5,정상,일반판매,BGD3MF004,비스코스단가라,PK,핑크,F,판매
435,2024-04-09,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKE3JP003,S-나염배색JP(홑겹),GE,그린,L,판매
436,2024-04-10,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,RE,레드,F,판매
437,2024-04-10,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC7DP001,J-OCDXB9-영문데님배기,ML,중청,F,판매
438,2024-04-10,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJC7WS004,팬텀NB,BK,블랙,F,판매
439,2024-04-10,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALB7WS008,J-ECCSON-캐비닛셔츠,PP,퍼플,F,판매
440,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKE3JP007,C-프릴후드점퍼,BE,베이지,F,판매
441,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKE3TS007,S-프레쉬덕T,OR,오렌지,F,판매
442,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,BHB3MF002,샤르망,SO,소라,F,판매
443,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,AIC3TS041,Z-보보v,BL,블루,F,판매
444,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매
445,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLD4CP004,니트패치스트벙,LB,연한베이지,F,판매
446,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB3CT003,C-SSPSAL-안나트렌치,BE,베이지,F,판매
447,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매
448,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,BKI4MF007,플라워주름머플러,BE,베이지,F,판매
449,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매
450,2024-04-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB7JK005,J-SC2SHC-제로레더자켓,IV,아이보리,F,판매
451,2024-04-10,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALB3WS001,C-SCCSHN-터치뒷주름셔츠,GE,그린,F,판매
452,2024-04-10,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALC3JP004,C-SSPHHN-리나하이넥점퍼,GE,그린,F,판매
453,2024-04-10,직영점,A0070,부산만덕점(직),7,정상,일반판매,AKI3BL006,S-리치7부BL,BR,브라운,F,판매
454,2024-04-10,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,GE,그린,M,판매
455,2024-04-10,직영점,A0070,부산만덕점(직),8,정상,일반판매,AKC3JP004,S-세린JP,PK,핑크,F,판매
456,2024-04-10,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BE,베이지,F,판매
457,2024-04-10,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALC3VT001,C-SCPHHC-시크셔링조끼,BK,블랙,F,판매
458,2024-04-10,직영점,A0070,부산만덕점(직),10,정상,일반판매,AIC3TS041,Z-보보v,BL,블루,F,판매
459,2024-04-10,직영점,A0070,부산만덕점(직),10,정상,일반판매,ALB3PT006,C-SFCXC9-포켓조거,BK,블랙,L,판매
460,2024-04-11,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3PT006,C-SFCXC9-포켓조거,BK,블랙,L,판매
461,2024-04-11,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD7VT002,J-SCPFHN-넥스트링조끼,BK,블랙,F,판매
462,2024-04-11,직영점,A0070,부산만덕점(직),2,정상,일반판매,BFE2MF303,땅콩진주,PK,핑크,F,판매
463,2024-04-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKI7TS003,J-영문스타T,WH,화이트,F,판매
464,2024-04-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJC3TS004,C-뮤티드맨투맨,CR,크림,F,판매
465,2024-04-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLC7MF001,스프링어깨숄,DE,딥그린,F,판매
466,2024-04-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE3JP003,S-나염배색JP(홑겹),GE,그린,L,판매
467,2024-04-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKI3PT016,C-시크릿밴드배기,BE,베이지,M,판매
468,2024-04-11,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKD4JK001,C-린넨더블자켓,BE,베이지,F,판매
469,2024-04-12,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3DP003,C-SCDXB9-도도청배기,LL,연청,L,판매
470,2024-04-12,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLD4SC005,자수양말(2pcs),XX,XX,F,판매
471,2024-04-12,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLD4SC002,끝단자수양말(2pcs),XX,XX,F,판매
472,2024-04-12,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3JP012,3-OCPMHN-테이크JP,YE,옐로우,F,판매
473,2024-04-12,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKI7KT011,J-브이진주하프KT,MU,머스타드,F,판매
474,2024-04-12,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,BK,블랙,F,판매
475,2024-04-12,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKI7KT011,J-브이진주하프KT,GE,그린,F,판매
476,2024-04-12,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKI3PT016,C-시크릿밴드배기,BE,베이지,M,판매
477,2024-04-12,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALC3TS005,C-OCCRHN-하트코인7부,LV,연보라,F,판매
478,2024-04-12,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKI3PT016,C-시크릿밴드배기,BE,베이지,L,판매
479,2024-04-12,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLD4SC001,데일리양말(3pcs),XX,XX,F,판매
480,2024-04-12,직영점,A0070,부산만덕점(직),4,정상,일반판매,BKL4SC001,레이스기모덧신(2pcs),XX,XX,F,판매
481,2024-04-12,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKD7KT002,진주배색하프니트,PK,핑크,F,판매
482,2024-04-12,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKD7KN001,리본니트나시,WH,화이트,F,판매
483,2024-04-12,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,M,판매
484,2024-04-12,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALD3WS002,C-TCPSHN-세일러카라셔츠,GE,그린,F,판매
485,2024-04-12,직영점,A0070,부산만덕점(직),7,정상,일반판매,BLD4MF002,망사진주머플러,RE,레드,F,판매
486,2024-04-12,직영점,A0070,부산만덕점(직),7,정상,일반판매,BKG4MF003,파스텔린넨삼각,BL,블루,F,판매
487,2024-04-12,직영점,A0070,부산만덕점(직),8,정상,일반판매,AKB3PT007,S-이고밑단주름PT,BE,베이지,F,판매
488,2024-04-13,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,RE,레드,F,판매
489,2024-04-13,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,BK,블랙,F,판매
490,2024-04-13,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,IV,아이보리,F,판매
491,2024-04-13,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3JK006,3-SSLTHN-라라린넨JK,BE,베이지,F,판매
492,2024-04-13,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,WH,화이트,F,판매
493,2024-04-13,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLC4CP001,잔꽃해바라기,GE,그린,F,판매
494,2024-04-13,직영점,A0070,부산만덕점(직),4,정상,일반판매,BHB3MF014,꽃잎레이스,PK,핑크,F,판매
495,2024-04-13,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKF3BL007,S-시크태슬BL,WH,화이트,F,판매
496,2024-04-13,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB3TS008,C-SCCRHN-울절개라운드티,OT,오트밀,F,판매
497,2024-04-13,직영점,A0070,부산만덕점(직),5,정상,일반판매,AJC3ST001,C-배색이지ST,BE,베이지,F,판매
498,2024-04-13,직영점,A0070,부산만덕점(직),6,정상,일반판매,BLC7MF001,스프링어깨숄,DE,딥그린,F,판매
499,2024-04-13,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALB7WS007,J-GCCSOC-레터링셔츠,WH,화이트,F,판매
500,2024-04-13,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매
501,2024-04-15,직영점,A0070,부산만덕점(직),1,정상,일반판매,BKI4SB007,삼색쿠치(86),BE,베이지,35,판매
502,2024-04-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF3JK010,C-스티치린넨자켓,OT,오트밀,F,판매
503,2024-04-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,BKF4MF003,가든린넨삼각,SO,소라,F,판매
504,2024-04-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3PT007,3-SCPXB8-알라딘배기,KH,카키,F,판매
505,2024-04-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKG3TS011,S-데이망사T,BK,블랙,F,판매
506,2024-04-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLD4SC007,스프링플라워삭스(2pcs),XX,XX,F,판매
507,2024-04-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLD4SC003,포포삭스(2pcs),XX,XX,F,판매
508,2024-04-15,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,GE,그린,L,판매
509,2024-04-15,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLC4CP002,세꽃해바라기끈,GE,그린,F,판매
510,2024-04-15,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKF3JK015,S-포켓세린JK,BE,베이지,F,판매
511,2024-04-15,직영점,A0070,부산만덕점(직),5,정상,일반판매,BHJ4MF017,수국꽃삼각,RE,레드,F,판매
512,2024-04-15,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKC7JP001,듀크플라워점퍼,GE,그린,F,판매
513,2024-04-15,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKE3TS022,S-선인장T,YG,연두색,F,판매
514,2024-04-16,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLA7BG003,J-빅지퍼백팩(24),BK,블랙,F,판매
515,2024-04-16,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3PT004,C-OSPXT9-브이밴딩통슬랙스,BK,블랙,M,판매
516,2024-04-16,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE3OP014,S-카라원피스,RB,적갈색/벽돌,F,판매
517,2024-04-16,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALE3OP004,3-SSPRXL-샌드OPS,RE,레드,F,판매
518,2024-04-16,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3JP004,3-SCPDHN-숏후드JP,GE,그린,F,판매
519,2024-04-16,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKH3TS010,S-포르마T,WH,화이트,F,판매
520,2024-04-16,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,WH,화이트,F,판매
521,2024-04-16,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKC7JP001,듀크플라워점퍼,GE,그린,F,판매
522,2024-04-16,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKF3JP010,S-카이하프JP,KH,카키,F,판매
523,2024-04-16,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALD3JP003,3-GCPZHN-사각배색JK,NA,네이비,F,판매
524,2024-04-16,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALB3DP002,C-SCDXC9-이브커팅부츠컷,LL,연청,M,판매
525,2024-04-16,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALD3JK001,3-CCCSAN-고방자켓,BK,블랙,F,판매
526,2024-04-17,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD3TS044,C-글라스단가라티,RE,레드,F,판매
527,2024-04-17,직영점,A0070,부산만덕점(직),1,정상,일반판매,AHF3TS013,M-크롬단가라V,BK,블랙,F,판매
528,2024-04-17,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJE7BL009,프랑BL,BE,베이지,F,판매
529,2024-04-17,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3JP001,3-SCPHHN-마이점퍼,BE,베이지,F,판매
530,2024-04-17,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매
531,2024-04-17,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,IV,아이보리,F,판매
532,2024-04-17,직영점,A0070,부산만덕점(직),4,정상,일반판매,BKI4MF007,플라워주름머플러,BL,블루,F,판매
533,2024-04-17,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALC3WS001,C-CCCCHN-체크주크티,GE,그린,F,판매
534,2024-04-17,직영점,A0070,부산만덕점(직),6,정상,일반판매,BLA7BG005,다이아백팩(24),BK,블랙,F,판매
535,2024-04-17,직영점,A0070,부산만덕점(직),6,정상,일반판매,BLD4SC003,포포삭스(2pcs),XX,XX,F,판매
536,2024-04-17,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALB3DP002,C-SCDXC9-이브커팅부츠컷,LL,연청,M,판매
537,2024-04-17,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,M,판매
538,2024-04-17,직영점,A0070,부산만덕점(직),8,정상,일반판매,AKC3BL014,C-체크둥근카라BL,BK,블랙,F,판매
539,2024-04-17,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALB7WS009,J-OCCSHN-셔링라인셔츠,GE,그린,F,판매
540,2024-04-17,직영점,A0070,부산만덕점(직),9,정상,일반판매,BLD4SB002,장미플랫(2505-8),BK,블랙,40,판매
541,2024-04-17,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALC3JP006,C-SSCHHN-로즈날개점퍼,PK,핑크,F,판매
542,2024-04-17,직영점,A0070,부산만덕점(직),10,정상,일반판매,AHC3TS007,M-단추T,BE,베이지,F,판매
543,2024-04-17,직영점,A0070,부산만덕점(직),11,정상,일반판매,ALC7DP001,J-OCDXB9-영문데님배기,ML,중청,F,판매
544,2024-04-18,직영점,A0070,부산만덕점(직),1,정상,일반판매,BIF4MF004,망사꽃레이스,MT,민트,F,판매
545,2024-04-18,직영점,A0070,부산만덕점(직),2,정상,일반판매,AIC3DP007,S-해피스마일일자,DL,진청,S,판매
546,2024-04-18,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB7JK002,J-SCDSON-돌핀데님자켓,ML,중청,F,판매
547,2024-04-18,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3JK007,3-OSPCHN-블링트위JK,BK,블랙,F,판매
548,2024-04-18,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3KT002,C-TCARHN-라인단니트,WH,화이트,F,판매
549,2024-04-18,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE3JP016,S-플라워바람JP,BE,베이지,F,판매
550,2024-04-18,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKF3TS005,S-비즈나비T,WH,화이트,F,판매
551,2024-04-18,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3JK007,3-SSLTHN-린넨더블JK,CC,코코아,F,판매
552,2024-04-18,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매
553,2024-04-18,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALD3JK007,3-SSLTHN-린넨더블JK,CC,코코아,F,판매
554,2024-04-18,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매
555,2024-04-18,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKF3TS020,S-사각여인T,WH,화이트,F,판매
556,2024-04-18,직영점,A0070,부산만덕점(직),6,정상,일반판매,BKG4MF003,파스텔린넨삼각,PP,퍼플,F,판매
557,2024-04-18,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALC3BL002,C-OSCSHN-포켓자수BL,DP,진핑크,F,판매
558,2024-04-19,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3JK006,3-SSLTHN-라라린넨JK,BE,베이지,F,판매
559,2024-04-19,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKE3PT031,S-단추비조PT,BE,베이지,M,판매
560,2024-04-19,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,S,판매
561,2024-04-19,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,S,판매
562,2024-04-19,직영점,A0070,부산만덕점(직),5,정상,일반판매,AIC7VT001,청지퍼VT,OR,오렌지,F,판매
563,2024-04-19,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALD7VT002,J-SCPFHN-넥스트링조끼,BK,블랙,F,판매
564,2024-04-19,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALB7WS002,J-OCDSHN-캣스티치데님셔츠,DL,진청,F,판매
565,2024-04-19,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,F,판매
566,2024-04-20,직영점,A0070,부산만덕점(직),1,정상,일반판매,BKL7BG017,J-로디핸드백,BK,블랙,F,판매
567,2024-04-20,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매
568,2024-04-20,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLD4MF001,망진주워머,BK,블랙,F,판매
569,2024-04-20,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3JP004,C-SSPHHN-리나하이넥점퍼,GE,그린,F,판매
570,2024-04-20,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3JP012,3-OCPMHN-테이크JP,YE,옐로우,F,판매
