sale_id,sale_date,store_id,product_id,color_id,size_id,quantity,price_type,sale_type,transaction_type,year,month
4485,2024-03-06,2,178,23,5,1,정상,일반판매,판매,2024,2
4486,2024-03-06,2,149,31,2,1,정상,일반판매,판매,2024,2
4487,2024-03-06,2,862,24,10,1,정상,일반판매,판매,2013,
4488,2024-03-06,2,839,24,10,1,정상,일반판매,판매,2013,
4489,2024-03-06,2,309,29,1,1,정상,일반판매,판매,2024,3
4490,2024-03-07,2,152,13,2,1,정상,일반판매,판매,2024,2
4491,2024-03-07,2,193,7,1,1,정상,일반판매,판매,2024,2
4492,2024-03-07,2,359,2,1,1,정상,일반판매,판매,2024,2
4493,2024-03-07,2,180,39,1,1,정상,일반판매,판매,2024,2
4494,2024-03-07,2,1166,16,1,1,정상,일반판매,판매,2024,2
4495,2024-03-07,2,212,3,1,1,정상,일반판매,판매,2024,2
4496,2024-03-07,2,186,9,2,1,정상,일반판매,판매,2024,2
4497,2024-03-07,2,935,24,10,1,정상,일반판매,판매,2013,
4498,2024-03-07,2,861,9,1,1,정상,일반판매,판매,2023,10
4499,2024-03-07,2,1070,24,1,1,정상,일반판매,판매,2023,3
4500,2024-03-07,2,1221,28,1,1,정상,일반판매,판매,2019,3
4501,2024-03-07,2,1222,2,1,1,정상,일반판매,판매,2023,9
4502,2024-03-07,2,117,7,1,1,정상,일반판매,판매,2024,2
4503,2024-03-07,2,891,35,5,1,정상,일반판매,판매,2017,9
4504,2024-03-07,2,1223,3,5,1,정상,일반판매,판매,2017,10
4505,2024-03-07,2,1224,30,1,1,정상,일반판매,판매,2022,2
4506,2024-03-07,2,1225,19,1,1,정상,일반판매,판매,2024,2
4507,2024-03-07,2,234,1,1,1,정상,일반판매,판매,2024,3
4508,2024-03-07,2,1226,9,1,1,정상,일반판매,판매,2023,9
4509,2024-03-07,2,246,3,2,1,정상,일반판매,판매,2024,2
4510,2024-03-07,2,1227,9,1,1,정상,일반판매,판매,2023,11
4511,2024-03-07,2,134,9,1,1,정상,일반판매,판매,2024,2
4512,2024-03-07,2,845,3,1,1,정상,일반판매,판매,2022,11
4513,2024-03-08,2,1029,6,1,1,정상,일반판매,판매,2024,2
4514,2024-03-08,2,252,37,1,1,정상,일반판매,판매,2024,3
4515,2024-03-08,2,252,22,1,1,정상,일반판매,판매,2024,3
4516,2024-03-08,2,243,6,1,1,정상,일반판매,판매,2024,2
4517,2024-03-08,2,839,24,10,1,정상,일반판매,판매,2013,
4518,2024-03-08,2,1228,18,1,1,정상,일반판매,판매,2022,3
4519,2024-03-08,2,133,22,1,1,정상,일반판매,판매,2024,2
4520,2024-03-08,2,140,28,1,1,정상,일반판매,판매,2024,2
4521,2024-03-08,2,1229,24,10,1,정상,일반판매,판매,2016,3
4522,2024-03-08,2,193,6,1,1,정상,일반판매,판매,2024,2
4523,2024-03-08,2,1031,3,1,1,정상,일반판매,판매,2017,10
4524,2024-03-08,2,1049,30,2,1,정상,일반판매,판매,2017,9
4525,2024-03-08,2,1230,3,5,1,정상,일반판매,판매,2017,11
4526,2024-03-08,2,124,1,1,1,정상,일반판매,반품,2023,10
4527,2024-03-08,2,1231,3,2,1,정상,일반판매,판매,2017,11
4528,2024-03-08,2,1156,15,4,1,정상,일반판매,판매,2017,11
4529,2024-03-08,2,1198,15,5,1,정상,일반판매,판매,2017,11
4530,2024-03-08,2,1174,5,5,1,정상,일반판매,판매,2017,9
4531,2024-03-08,2,1002,1,1,1,정상,일반판매,판매,2023,2
4532,2024-03-08,2,934,3,5,1,정상,일반판매,판매,2017,11
4533,2024-03-08,2,1232,15,1,1,정상,일반판매,판매,2022,10
4534,2024-03-08,2,1004,3,5,1,정상,일반판매,판매,2017,9
4535,2024-03-08,2,418,3,5,1,기획,일반판매,판매,2023,9
4536,2024-03-08,2,1222,8,1,1,정상,일반판매,판매,2023,9
4537,2024-03-08,2,186,9,1,1,정상,일반판매,판매,2024,2
4538,2024-03-09,2,1233,9,1,1,정상,일반판매,판매,2024,3
4539,2024-03-09,2,1166,1,1,1,정상,일반판매,판매,2024,2
4540,2024-03-09,2,869,24,10,1,정상,일반판매,판매,2013,
4541,2024-03-09,2,1222,8,1,1,정상,일반판매,판매,2023,9
4542,2024-03-09,2,262,1,1,1,정상,일반판매,판매,2023,9
4543,2024-03-09,2,230,6,1,1,정상,일반판매,판매,2024,3
4544,2024-03-09,2,149,31,4,1,정상,일반판매,판매,2024,2
4545,2024-03-09,2,1179,1,4,1,정상,일반판매,판매,2023,3
4546,2024-03-09,2,205,3,4,1,정상,일반판매,판매,2024,2
4547,2024-03-09,2,1234,29,1,1,정상,일반판매,판매,2024,3
4548,2024-03-09,2,1234,6,1,1,정상,일반판매,판매,2024,3
4549,2024-03-09,2,1235,1,1,1,정상,일반판매,판매,2022,2
4550,2024-03-09,2,648,3,1,1,정상,일반판매,판매,2024,1
4551,2024-03-09,2,1236,7,1,1,정상,일반판매,판매,2023,9
4552,2024-03-09,2,133,27,1,1,정상,일반판매,판매,2024,2
4553,2024-03-09,2,648,3,1,1,정상,일반판매,판매,2024,1
4554,2024-03-09,2,648,3,1,1,정상,일반판매,반품,2024,1
4555,2024-03-09,2,1028,7,1,1,정상,일반판매,판매,2023,9
4556,2024-03-09,2,1237,2,1,1,정상,일반판매,판매,2018,10
4557,2024-03-09,2,1238,1,1,1,정상,일반판매,판매,2021,2
4558,2024-03-09,2,1239,6,1,1,정상,일반판매,판매,2024,2
4559,2024-03-09,2,1240,9,1,1,정상,일반판매,판매,2021,3
4560,2024-03-11,2,839,24,10,1,정상,일반판매,판매,2013,
4561,2024-03-11,2,935,24,10,1,정상,일반판매,판매,2013,
4562,2024-03-11,2,1241,1,1,1,정상,일반판매,판매,2022,9
4563,2024-03-11,2,133,22,1,1,정상,일반판매,판매,2024,2
4564,2024-03-11,2,1242,18,1,1,정상,일반판매,판매,2023,3
4565,2024-03-11,2,186,9,2,1,정상,일반판매,판매,2024,2
4566,2024-03-11,2,999,3,1,1,정상,일반판매,판매,2024,1
4567,2024-03-11,2,140,28,1,1,정상,일반판매,판매,2024,2
4568,2024-03-11,2,1243,4,1,1,정상,일반판매,판매,2021,2
4569,2024-03-11,2,165,7,1,1,정상,일반판매,판매,2024,2
4570,2024-03-11,2,178,23,2,1,정상,일반판매,판매,2024,2
4571,2024-03-11,2,862,24,10,1,정상,일반판매,판매,2013,
4572,2024-03-11,2,839,24,10,1,정상,일반판매,판매,2013,
4573,2024-03-11,2,857,24,10,1,정상,일반판매,판매,2013,
4574,2024-03-11,2,1244,12,1,1,정상,일반판매,판매,2023,3
4575,2024-03-11,2,1245,27,1,1,정상,일반판매,판매,2022,3
4576,2024-03-11,2,939,2,1,1,정상,일반판매,판매,2017,10
4577,2024-03-12,2,1173,24,10,1,정상,일반판매,판매,2013,
4578,2024-03-12,2,1245,27,1,1,정상,일반판매,반품,2022,3
4579,2024-03-12,2,839,24,10,1,정상,일반판매,판매,2013,
4580,2024-03-12,2,869,24,10,1,정상,일반판매,판매,2013,
4581,2024-03-12,2,1246,25,1,1,정상,일반판매,판매,2018,1
4582,2024-03-12,2,956,3,5,1,정상,일반판매,판매,2017,10
4583,2024-03-12,2,1247,7,1,1,정상,일반판매,판매,2023,9
4584,2024-03-12,2,1248,24,1,1,정상,일반판매,판매,2023,3
4585,2024-03-12,2,1249,3,1,1,정상,일반판매,판매,2024,3
4586,2024-03-12,2,133,22,1,1,정상,일반판매,판매,2024,2
4587,2024-03-12,2,133,6,1,1,정상,일반판매,판매,2024,2
4588,2024-03-12,2,133,22,1,1,정상,일반판매,판매,2024,2
4589,2024-03-12,2,1031,3,1,1,정상,일반판매,반품,2017,10
4590,2024-03-12,2,1049,30,2,1,정상,일반판매,반품,2017,9
4591,2024-03-12,2,1049,30,2,1,정상,일반판매,반품,2017,9
4592,2024-03-12,2,1093,7,1,1,정상,일반판매,판매,2022,12
4593,2024-03-12,2,587,3,1,1,정상,일반판매,판매,2023,9
4594,2024-03-12,2,1007,6,1,1,정상,일반판매,판매,2023,2
4595,2024-03-12,2,1250,22,1,1,정상,일반판매,판매,2021,3
4596,2024-03-13,2,839,24,10,1,정상,일반판매,판매,2013,
4597,2024-03-13,2,1251,17,2,1,정상,일반판매,판매,2019,2
4598,2024-03-13,2,945,2,7,1,정상,일반판매,판매,2017,10
4599,2024-03-13,2,1109,7,5,1,정상,20% 할인(직원할인),판매,2024,2
4600,2024-03-13,2,1028,3,1,1,정상,일반판매,판매,2023,9
4601,2024-03-13,2,1028,7,1,1,정상,일반판매,판매,2023,9
4602,2024-03-13,2,418,3,2,1,기획,일반판매,판매,2023,9
4603,2024-03-13,2,186,9,1,1,정상,일반판매,판매,2024,2
4604,2024-03-13,2,133,6,1,1,정상,일반판매,판매,2024,2
4605,2024-03-13,2,891,35,5,1,정상,일반판매,반품,2017,9
4606,2024-03-13,2,1223,3,5,1,정상,일반판매,반품,2017,10
4607,2024-03-13,2,891,35,5,1,정상,일반판매,판매,2017,9
4608,2024-03-13,2,1246,25,1,1,정상,일반판매,판매,2018,1
4609,2024-03-13,2,1252,20,1,1,정상,일반판매,판매,2022,2
4610,2024-03-13,2,1108,6,1,1,정상,일반판매,판매,2023,11
4611,2024-03-14,2,1166,1,1,1,정상,일반판매,판매,2024,2
4612,2024-03-14,2,193,11,1,1,정상,일반판매,판매,2024,2
4613,2024-03-14,2,186,9,1,1,정상,일반판매,판매,2024,2
4614,2024-03-14,2,149,31,5,1,정상,일반판매,판매,2024,2
4615,2024-03-14,2,1210,3,4,1,정상,일반판매,판매,2017,10
4616,2024-03-14,2,4,3,1,1,기획,일반판매,판매,2023,10
4617,2024-03-14,2,1253,35,4,1,정상,일반판매,판매,2017,8
4618,2024-03-14,2,1254,6,1,1,정상,일반판매,판매,2021,3
4619,2024-03-14,2,1255,3,1,1,정상,일반판매,판매,2023,2
4620,2024-03-14,2,1256,6,1,1,정상,일반판매,판매,2023,3
4621,2024-03-14,2,1109,3,2,1,정상,일반판매,판매,2024,2
4622,2024-03-14,2,1117,7,2,1,정상,일반판매,판매,2017,10
4623,2024-03-14,2,1257,22,1,1,정상,일반판매,판매,2021,3
4624,2024-03-14,2,1258,48,5,1,정상,일반판매,판매,2017,8
4625,2024-03-14,2,1259,2,2,1,정상,일반판매,판매,2017,9
4626,2024-03-14,2,1093,7,1,1,정상,일반판매,반품,2022,12
4627,2024-03-14,2,170,3,1,1,정상,일반판매,판매,2024,2
4628,2024-03-14,2,236,7,5,1,정상,일반판매,판매,2024,2
4629,2024-03-14,2,441,9,1,1,정상,일반판매,판매,2023,3
4630,2024-03-14,2,264,18,1,1,정상,일반판매,판매,2024,3
4631,2024-03-14,2,1234,29,1,1,정상,일반판매,판매,2024,3
4632,2024-03-14,2,1260,9,2,1,정상,일반판매,판매,2022,5
4633,2024-03-14,2,1261,3,1,1,정상,일반판매,판매,2022,7
4634,2024-03-14,2,1262,3,1,1,정상,일반판매,판매,2022,4
4635,2024-03-14,2,1262,3,2,1,정상,일반판매,판매,2022,4
4636,2024-03-14,2,1263,9,1,1,정상,일반판매,판매,2023,11
4637,2024-03-14,2,839,24,10,1,정상,일반판매,판매,2013,
4638,2024-03-15,2,236,7,5,1,정상,일반판매,판매,2024,2
4639,2024-03-15,2,839,24,10,1,정상,일반판매,판매,2013,
4640,2024-03-15,2,193,7,1,1,정상,일반판매,판매,2024,2
4641,2024-03-15,2,1264,13,1,1,정상,일반판매,판매,2024,2
4642,2024-03-15,2,205,3,2,1,정상,일반판매,판매,2024,2
4643,2024-03-15,2,1265,28,1,1,정상,일반판매,판매,2020,3
4644,2024-03-15,2,1266,1,1,1,정상,일반판매,판매,2020,3
4645,2024-03-15,2,1267,1,1,1,정상,일반판매,판매,2020,5
4646,2024-03-15,2,1268,3,1,1,정상,일반판매,판매,2020,9
4647,2024-03-15,2,1269,22,1,1,정상,일반판매,판매,2021,7
4648,2024-03-15,2,1270,35,10,1,정상,일반판매,판매,2016,6
4649,2024-03-15,2,1271,18,1,1,정상,일반판매,판매,2017,11
4650,2024-03-15,2,1272,28,1,1,정상,일반판매,판매,2018,10
4651,2024-03-15,2,1273,3,1,1,정상,일반판매,판매,2019,4
4652,2024-03-15,2,1274,6,1,1,정상,일반판매,판매,2019,12
4653,2024-03-15,2,1275,7,1,1,정상,일반판매,판매,2022,12
4654,2024-03-15,2,21,1,5,1,정상,일반판매,판매,2023,9
4655,2024-03-15,2,1276,24,1,1,정상,일반판매,판매,2021,5
4656,2024-03-15,2,869,24,10,1,정상,일반판매,판매,2013,
4657,2024-03-15,2,1277,24,10,1,정상,일반판매,판매,2013,
4658,2024-03-15,2,238,9,1,1,정상,일반판매,판매,2024,3
4659,2024-03-15,2,1278,3,1,1,정상,일반판매,판매,2022,9
4660,2024-03-15,2,1279,3,1,1,정상,일반판매,판매,2022,9
4661,2024-03-15,2,1280,28,1,1,정상,일반판매,판매,2020,2
4662,2024-03-15,2,1281,3,1,1,정상,일반판매,판매,2024,3
4663,2024-03-15,2,945,2,7,1,정상,일반판매,판매,2017,10
4664,2024-03-15,2,148,15,1,1,정상,일반판매,판매,2024,2
4665,2024-03-15,2,199,21,1,1,정상,일반판매,판매,2024,2
4666,2024-03-15,2,1166,1,1,1,정상,일반판매,판매,2024,2
4667,2024-03-15,2,1282,1,1,1,정상,일반판매,판매,2023,9
4668,2024-03-15,2,221,1,1,1,정상,일반판매,판매,2024,3
4669,2024-03-15,2,66,23,1,1,정상,일반판매,판매,2023,9
4670,2024-03-15,2,1283,26,1,1,정상,일반판매,판매,2022,6
4671,2024-03-15,2,76,7,1,1,정상,일반판매,판매,2023,10
4672,2024-03-15,2,252,37,1,1,정상,일반판매,판매,2024,3
4673,2024-03-15,2,252,22,1,1,정상,일반판매,판매,2024,3
4674,2024-03-15,2,1284,15,1,1,정상,일반판매,판매,2024,3
4675,2024-03-15,2,242,3,1,1,정상,일반판매,판매,2024,1
4676,2024-03-16,2,217,10,5,1,정상,일반판매,판매,2022,3
4677,2024-03-16,2,217,51,5,1,정상,증정판매,판매,2022,3
4678,2024-03-16,2,150,6,1,1,정상,일반판매,판매,2024,2
4679,2024-03-16,2,1285,20,2,1,정상,일반판매,판매,2019,9
4680,2024-03-16,2,1286,13,1,1,정상,일반판매,판매,2024,2
4681,2024-03-16,2,178,23,4,1,정상,일반판매,판매,2024,2
4682,2024-03-16,2,252,37,1,1,정상,일반판매,판매,2024,3
4683,2024-03-16,2,252,30,1,1,정상,일반판매,판매,2024,3
4684,2024-03-16,2,133,22,1,1,정상,일반판매,판매,2024,2
4685,2024-03-16,2,917,15,1,1,정상,일반판매,판매,2023,10
4686,2024-03-16,2,186,9,1,1,정상,일반판매,판매,2024,2
4687,2024-03-16,2,1287,52,10,1,정상,일반판매,판매,2017,3
4688,2024-03-17,2,839,24,10,1,정상,일반판매,판매,2013,
4689,2024-03-17,2,1288,30,1,1,정상,일반판매,판매,2022,2
4690,2024-03-17,2,1248,24,1,1,정상,일반판매,판매,2023,3
4691,2024-03-17,2,935,24,10,1,정상,일반판매,판매,2013,
4692,2024-03-17,2,857,24,10,1,정상,일반판매,판매,2013,
4693,2024-03-17,2,587,1,1,1,정상,일반판매,판매,2023,9
4694,2024-03-17,2,1217,2,2,1,정상,일반판매,판매,2017,8
4695,2024-03-18,2,1217,3,5,1,정상,일반판매,판매,2017,8
4696,2024-03-18,2,1289,3,1,1,정상,일반판매,판매,2022,9
4697,2024-03-18,2,891,35,2,1,정상,일반판매,판매,2017,9
4698,2024-03-18,2,1290,1,1,1,정상,일반판매,판매,2022,2
4699,2024-03-18,2,889,1,1,1,정상,일반판매,판매,2023,12
4700,2024-03-18,2,1291,6,1,1,정상,일반판매,판매,2021,3
4701,2024-03-18,2,1292,21,1,1,정상,일반판매,판매,2022,3
4702,2024-03-18,2,1293,1,1,1,정상,일반판매,판매,2023,2
4703,2024-03-18,2,260,28,1,1,정상,일반판매,판매,2024,3
4704,2024-03-18,2,205,3,2,1,정상,일반판매,판매,2024,2
4705,2024-03-18,2,169,3,1,1,정상,일반판매,판매,2024,2
4706,2024-03-18,2,196,18,1,1,정상,일반판매,판매,2024,2
4707,2024-03-18,2,1294,1,1,1,정상,일반판매,판매,2021,10
4708,2024-03-18,2,1295,26,1,1,정상,일반판매,판매,2019,3
4709,2024-03-18,2,1295,27,1,1,정상,일반판매,판매,2019,3
4710,2024-03-18,2,1296,6,1,1,정상,일반판매,판매,2021,2
4711,2024-03-18,2,1297,40,1,1,정상,일반판매,판매,2022,9
4712,2024-03-18,2,282,6,1,1,정상,일반판매,판매,2024,3
4713,2024-03-18,2,282,30,1,1,정상,일반판매,판매,2024,3
4714,2024-03-18,2,126,22,1,1,정상,일반판매,판매,2024,2
4715,2024-03-18,2,839,24,10,1,정상,일반판매,판매,2013,
4716,2024-03-18,2,1212,3,1,1,정상,일반판매,판매,2023,9
4717,2024-03-18,2,1298,1,1,1,정상,일반판매,판매,2021,2
4718,2024-03-18,2,1299,1,1,1,정상,일반판매,판매,2023,9
4719,2024-03-18,2,1174,5,5,1,정상,일반판매,판매,2017,9
4720,2024-03-18,2,1300,3,1,1,정상,일반판매,판매,2024,3
4721,2024-03-18,2,273,3,1,1,정상,일반판매,판매,2023,12
4722,2024-03-18,2,191,15,5,1,정상,일반판매,판매,2017,11
4723,2024-03-18,2,191,35,2,1,정상,일반판매,판매,2017,11
4724,2024-03-19,2,1030,30,1,1,정상,일반판매,판매,2024,2
4725,2024-03-19,2,220,25,1,1,정상,일반판매,판매,2023,3
4726,2024-03-19,2,1301,1,1,1,정상,일반판매,판매,2020,3
4727,2024-03-19,2,1302,28,1,1,정상,일반판매,판매,2024,3
4728,2024-03-19,2,178,23,2,1,정상,일반판매,판매,2024,2
4729,2024-03-19,2,133,27,1,1,정상,일반판매,판매,2024,2
4730,2024-03-19,2,869,24,10,1,정상,일반판매,판매,2013,
4731,2024-03-19,2,1291,6,1,1,정상,일반판매,반품,2021,3
4732,2024-03-19,2,1292,21,1,1,정상,일반판매,반품,2022,3
4733,2024-03-19,2,1291,6,1,1,정상,일반판매,판매,2021,3
4734,2024-03-19,2,820,1,5,1,정상,일반판매,판매,2024,3
4735,2024-03-19,2,1303,1,1,1,정상,일반판매,판매,2021,10
4736,2024-03-19,2,1304,1,1,1,정상,일반판매,판매,2019,3
4737,2024-03-19,2,1305,17,1,1,정상,일반판매,판매,2022,2
4738,2024-03-19,2,1029,28,1,1,정상,일반판매,판매,2024,2
4739,2024-03-19,2,1281,3,1,1,정상,일반판매,판매,2024,3
4740,2024-03-19,2,1167,45,8,1,정상,일반판매,판매,2023,9
4741,2024-03-19,2,1306,7,8,1,정상,일반판매,판매,2023,9
4742,2024-03-19,2,1307,7,1,1,정상,일반판매,판매,2021,3
4743,2024-03-19,2,165,7,1,1,정상,일반판매,판매,2024,2
4744,2024-03-19,2,279,7,1,1,정상,일반판매,판매,2024,2
4745,2024-03-19,2,185,9,1,1,정상,일반판매,판매,2024,2
4746,2024-03-19,2,278,3,1,1,정상,일반판매,판매,2024,4
4747,2024-03-19,2,128,17,1,1,정상,일반판매,판매,2024,2
4748,2024-03-19,2,1109,7,4,1,정상,일반판매,판매,2024,2
4749,2024-03-19,2,1149,14,5,1,정상,일반판매,판매,2017,11
4750,2024-03-19,2,140,28,1,1,정상,일반판매,판매,2024,2
4751,2024-03-19,2,418,17,5,1,기획,일반판매,판매,2023,9
4752,2024-03-19,2,418,3,5,1,기획,일반판매,판매,2023,9
4753,2024-03-19,2,418,3,2,1,기획,일반판매,판매,2023,9
4754,2024-03-19,2,140,6,1,1,정상,일반판매,판매,2024,2
4755,2024-03-19,2,1149,14,2,1,정상,일반판매,판매,2017,11
4756,2024-03-19,2,1109,7,5,1,정상,일반판매,판매,2024,2
4757,2024-03-19,2,252,37,1,1,정상,일반판매,판매,2024,3
4758,2024-03-19,2,1149,14,7,1,정상,일반판매,판매,2017,11
4759,2024-03-19,2,1308,27,1,1,정상,일반판매,판매,2021,3
4760,2024-03-19,2,217,10,2,1,정상,일반판매,판매,2022,3
4761,2024-03-19,2,217,51,5,1,정상,증정판매,판매,2022,3
4762,2024-03-20,2,1309,24,10,1,정상,일반판매,판매,2013,
4763,2024-03-20,2,862,24,10,1,정상,일반판매,판매,2013,
4764,2024-03-20,2,236,7,5,1,정상,일반판매,판매,2024,2
4765,2024-03-20,2,418,3,2,1,기획,일반판매,반품,2023,9
4766,2024-03-20,2,140,6,1,1,정상,일반판매,반품,2024,2
4767,2024-03-20,2,1149,14,2,1,정상,일반판매,반품,2017,11
4768,2024-03-20,2,418,3,2,1,기획,일반판매,판매,2023,9
4769,2024-03-20,2,140,6,1,1,정상,일반판매,판매,2024,2
4770,2024-03-20,2,1310,34,1,1,정상,일반판매,판매,2024,3
4771,2024-03-20,2,134,1,1,1,정상,일반판매,판매,2024,2
4772,2024-03-20,2,236,7,5,1,정상,일반판매,판매,2024,2
4773,2024-03-20,2,1311,29,1,1,정상,일반판매,판매,2022,3
4774,2024-03-20,2,1312,17,1,1,정상,일반판매,판매,2021,3
4775,2024-03-20,2,236,9,2,1,정상,일반판매,판매,2024,2
4776,2024-03-20,2,140,28,1,1,정상,일반판매,판매,2024,2
4777,2024-03-20,2,261,3,1,1,정상,일반판매,판매,2024,3
4778,2024-03-20,2,1313,3,2,1,정상,일반판매,판매,2023,9
4779,2024-03-21,2,178,23,2,1,정상,일반판매,판매,2024,2
4780,2024-03-21,2,133,6,1,1,정상,일반판매,판매,2024,2
4781,2024-03-21,2,193,6,1,1,정상,일반판매,판매,2024,2
4782,2024-03-21,2,135,9,1,1,정상,일반판매,판매,2023,12
4783,2024-03-21,2,1314,1,1,1,정상,일반판매,판매,2022,3
4784,2024-03-21,2,1117,7,7,1,정상,일반판매,판매,2017,10
4785,2024-03-21,2,1202,30,1,1,정상,일반판매,판매,2024,2
4786,2024-03-21,2,1306,7,6,1,정상,일반판매,판매,2023,9
4787,2024-03-21,2,133,22,1,1,정상,일반판매,판매,2024,2
4788,2024-03-21,2,178,18,5,1,정상,일반판매,판매,2024,2
4789,2024-03-21,2,1315,35,7,1,정상,일반판매,판매,2017,9
4790,2024-03-21,2,1316,2,1,1,정상,일반판매,판매,2017,11
4791,2024-03-21,2,1317,6,1,1,정상,일반판매,판매,2020,3
4792,2024-03-21,2,1318,30,1,1,정상,일반판매,판매,2022,6
4793,2024-03-21,2,1037,13,2,1,정상,일반판매,판매,2024,2
4794,2024-03-21,2,134,30,1,1,정상,일반판매,판매,2024,2
4795,2024-03-21,2,1202,9,1,1,정상,일반판매,판매,2024,2
4796,2024-03-21,2,839,24,10,1,정상,일반판매,판매,2013,
4797,2024-03-21,2,1319,10,1,1,정상,일반판매,판매,2020,2
4798,2024-03-21,2,346,11,1,1,정상,일반판매,판매,2024,4
4799,2024-03-21,2,839,24,10,1,정상,일반판매,판매,2013,
4800,2024-03-21,2,1320,1,1,1,정상,일반판매,판매,2023,2
4801,2024-03-21,2,1321,7,1,1,정상,일반판매,판매,2024,3
4802,2024-03-21,2,1322,26,1,1,정상,일반판매,판매,2023,2
4803,2024-03-21,2,1323,2,1,1,정상,일반판매,판매,2018,1
4804,2024-03-21,2,1324,2,1,1,정상,일반판매,판매,2021,10
4805,2024-03-21,2,154,22,1,1,정상,일반판매,판매,2024,2
4806,2024-03-21,2,1325,7,1,1,정상,일반판매,판매,2023,9
4807,2024-03-21,2,252,37,1,1,정상,일반판매,판매,2024,3
4808,2024-03-21,2,282,6,1,1,정상,일반판매,판매,2024,3
4809,2024-03-21,2,270,22,1,1,정상,일반판매,판매,2024,3
4810,2024-03-21,2,282,6,1,1,정상,일반판매,반품,2024,3
4811,2024-03-21,2,270,22,1,1,정상,일반판매,반품,2024,3
4812,2024-03-21,2,270,22,1,1,정상,일반판매,판매,2024,3
4813,2024-03-21,2,282,6,1,1,정상,일반판매,판매,2024,3
4814,2024-03-21,2,1300,3,1,1,정상,일반판매,판매,2024,3
4815,2024-03-21,2,1247,7,1,1,정상,일반판매,판매,2023,9
4816,2024-03-21,2,134,1,1,1,정상,일반판매,반품,2024,2
4817,2024-03-21,2,236,7,5,1,정상,일반판매,반품,2024,2
4818,2024-03-21,2,236,7,5,1,정상,일반판매,판매,2024,2
4819,2024-03-21,2,291,40,1,1,정상,일반판매,판매,2024,3
4820,2024-03-21,2,291,40,1,1,정상,일반판매,판매,2024,3
4821,2024-03-21,2,186,9,2,1,정상,일반판매,판매,2024,2
4822,2024-03-21,2,291,40,1,1,정상,일반판매,반품,2024,3
4823,2024-03-21,2,186,9,2,1,정상,일반판매,반품,2024,2
4824,2024-03-21,2,291,40,1,1,정상,일반판매,반품,2024,3
4825,2024-03-21,2,186,9,2,1,정상,일반판매,판매,2024,2
4826,2024-03-22,2,1326,45,1,1,정상,일반판매,판매,2020,7
4827,2024-03-22,2,186,9,1,1,정상,일반판매,판매,2024,2
4828,2024-03-22,2,1179,1,4,1,정상,일반판매,판매,2023,3
4829,2024-03-22,2,1184,1,5,1,정상,일반판매,판매,2023,9
4830,2024-03-22,2,205,3,5,1,정상,일반판매,판매,2024,2
4831,2024-03-22,2,217,51,5,1,정상,일반판매,판매,2022,3
4832,2024-03-22,2,217,10,5,1,정상,증정판매,판매,2022,3
4833,2024-03-22,2,346,11,1,1,정상,일반판매,판매,2024,4
4834,2024-03-22,2,282,30,1,1,정상,일반판매,판매,2024,3
4835,2024-03-22,2,260,17,1,1,정상,일반판매,판매,2024,3
4836,2024-03-22,2,1183,6,1,1,정상,일반판매,판매,2024,3
4837,2024-03-22,2,1327,28,1,1,정상,일반판매,판매,2020,2
4838,2024-03-22,2,346,25,1,1,정상,일반판매,판매,2024,4
4839,2024-03-22,2,193,7,1,1,정상,일반판매,판매,2024,2
4840,2024-03-22,2,4,9,1,1,기획,일반판매,판매,2023,10
4841,2024-03-22,2,839,24,10,1,정상,일반판매,판매,2013,
4842,2024-03-22,2,839,24,10,1,정상,일반판매,판매,2013,
4843,2024-03-22,2,186,9,1,1,정상,일반판매,판매,2024,2
4844,2024-03-22,2,1328,6,1,1,정상,일반판매,판매,2018,5
4845,2024-03-22,2,1329,3,1,1,정상,일반판매,판매,2019,10
4846,2024-03-22,2,150,6,1,1,정상,일반판매,판매,2024,2
4847,2024-03-22,2,1178,6,5,1,정상,일반판매,판매,2024,2
4848,2024-03-22,2,199,3,1,1,정상,일반판매,판매,2024,2
4849,2024-03-22,2,193,7,1,1,정상,일반판매,판매,2024,2
4850,2024-03-22,2,309,29,1,1,정상,일반판매,판매,2024,3
4851,2024-03-22,2,236,7,5,1,정상,일반판매,판매,2024,2
4852,2024-03-22,2,233,2,5,1,정상,일반판매,판매,2024,2
4853,2024-03-22,2,312,3,1,1,정상,일반판매,판매,2024,3
4854,2024-03-22,2,309,27,1,1,정상,일반판매,판매,2024,3
4855,2024-03-22,2,309,27,1,1,정상,일반판매,판매,2024,3
4856,2024-03-23,2,1330,1,1,1,정상,일반판매,판매,2020,10
4857,2024-03-23,2,134,29,1,1,정상,일반판매,판매,2024,2
4858,2024-03-23,2,1331,6,1,1,정상,일반판매,판매,2023,9
4859,2024-03-23,2,1141,13,1,1,정상,일반판매,판매,2024,2
4860,2024-03-23,2,243,6,1,1,정상,일반판매,판매,2024,2
4861,2024-03-23,2,311,6,1,1,정상,일반판매,판매,2024,4
4862,2024-03-23,2,1332,7,1,1,정상,일반판매,판매,2023,9
4863,2024-03-23,2,1333,24,1,1,정상,일반판매,판매,2021,3
4864,2024-03-23,2,1334,3,1,1,정상,일반판매,판매,2024,3
4865,2024-03-23,2,418,3,2,1,기획,일반판매,판매,2023,9
4866,2024-03-23,2,1335,6,1,1,정상,일반판매,판매,2021,3
4867,2024-03-23,2,418,17,2,1,기획,일반판매,판매,2023,9
